t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.86344,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.86466,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.86617,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.87681,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.87800,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.87954,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.88076,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.88728,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
16.69380,grasp,place,94,58,96,101,246,1557,-17,-10,0,0,0,0
16.71680,grasp,place,94,58,96,101,247,1557,-17,-10,0,0,0,0
16.73824,grasp,place,94,58,96,101,246,1557,-16,-10,0,0,0,0
16.76724,grasp,place,94,58,96,101,246,1557,-17,-10,0,0,0,0
16.79765,grasp,place,94,58,96,101,247,1557,-17,-10,0,0,0,0
16.81911,grasp,place,94,58,96,101,247,1557,-17,-10,0,0,0,0
16.84093,grasp,place,94,58,96,101,247,1557,-17,-10,0,0,0,0
16.86268,grasp,place,94,58,96,101,247,1557,-17,-10,-1,0,0,0
16.89115,grasp,place,94,58,96,101,247,1557,-17,-10,0,0,0,0
16.92178,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
16.94330,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
16.96479,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
16.98676,grasp,place,94,58,96,101,247,1557,-16,-10,-1,0,0,0
17.01530,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.04604,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.07664,grasp,place,94,58,96,101,246,1557,-16,-10,0,0,0,0
17.10791,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.13872,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.16024,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.18212,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.20399,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.23260,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.26317,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.29362,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.31511,grasp,place,94,58,96,101,247,1557,-16,-10,-1,0,0,0
17.33658,grasp,place,94,58,96,101,246,1557,-16,-10,0,0,0,0
17.35843,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.38723,grasp,place,94,58,96,101,247,1557,-16,-10,0,0,0,0
17.41787,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.44878,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.47988,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.51094,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.54173,grasp,place,94,58,96,101,247,1557,-16,-10,-1,0,0,0
17.57272,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
