t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.51355,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.51508,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.51627,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.51762,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.51950,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.52106,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.52270,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.53302,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.53454,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.53573,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.53699,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.54372,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.54562,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.54720,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.54876,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.55027,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.55217,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.55341,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.56377,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.56553,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.56673,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.56795,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.57457,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.57574,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.57695,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.57818,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.57935,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.58069,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.58223,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.58345,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.58504,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.59577,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.59733,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.59921,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.60580,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.60731,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.60856,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.60977,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.61134,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.61260,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.61420,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.61540,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.62595,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.62797,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.62986,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.63660,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.63786,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.63934,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64065,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64188,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64307,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64430,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64554,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.64719,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.65767,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.65981,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.66191,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.66878,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67063,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67217,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67369,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67527,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67642,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.67797,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.68843,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.68968,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.69122,grasp,base,101,60,96,101,246,1556,1,0,0,0,0,0
14.69279,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.69989,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.70184,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.70370,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.70556,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.70711,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.70835,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.71851,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.71973,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.72100,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.72255,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.72377,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.73061,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.73263,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.73426,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.73615,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.73810,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.74005,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.75046,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.75170,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.75293,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.75414,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76074,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76226,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76382,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76570,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76725,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.76879,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.77031,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.78054,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.78209,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.78334,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.78460,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.78583,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.79279,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.79407,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.79531,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.79655,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.79816,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.80009,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.80168,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.81248,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.81441,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.81562,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82256,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82388,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82530,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82654,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82782,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.82903,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.83062,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.83257,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.84362,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.84526,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.84713,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85360,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85482,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85609,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85732,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85858,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.85984,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.86102,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
