cycle,phase,t_s,force_g,pos_act,cur_mA,fresh_f,fresh_p
b2,hold,51.7745,454,1473,0,0,0
b2,hold,51.7855,454,1473,0,0,0
b2,hold,51.7897,454,1473,0,0,0
b2,hold,51.7967,454,1473,0,0,0
b2,hold,51.8014,455,1473,0,1,0
b2,hold,51.8151,455,1473,0,0,0
b2,hold,51.8201,455,1473,0,0,0
b2,hold,51.8287,455,1473,0,0,0
b2,hold,51.8339,455,1473,0,0,0
b2,hold,51.8476,455,1473,0,0,0
b2,hold,51.8577,455,1473,0,0,0
b2,hold,51.8628,454,1473,0,1,0
b2,hold,51.8676,454,1473,0,0,0
b2,hold,51.8792,454,1473,0,0,0
b2,hold,51.8887,454,1473,0,0,0
b2,hold,51.8932,454,1473,0,0,0
b2,hold,51.8992,454,1473,0,0,0
b2,hold,51.9110,454,1473,0,0,0
b2,hold,51.9222,455,1473,0,1,0
b2,hold,51.9284,455,1473,0,1,0
b2,hold,51.9419,455,1473,0,0,0
b2,hold,51.9525,455,1473,0,1,0
b2,hold,51.9585,454,1473,0,1,0
b2,hold,51.9730,454,1473,0,0,0
b2,hold,51.9832,454,1473,0,1,0
b2,hold,51.9889,455,1473,0,1,0
b2,hold,52.0025,455,1473,0,0,0
b2,hold,52.0067,455,1473,0,0,0
b2,hold,52.0138,454,1473,0,1,0
b2,hold,52.0180,454,1473,0,0,0
b2,hold,52.0222,454,1473,0,0,0
b2,hold,52.0341,454,1473,0,0,0
b2,hold,52.0438,454,1473,0,0,0
b2,hold,52.0483,454,1473,0,0,0
b2,hold,52.0533,454,1473,0,0,0
b2,hold,52.0647,454,1473,0,0,0
b2,hold,52.0744,454,1473,0,0,0
b2,hold,52.0790,455,1473,0,1,0
b2,hold,52.0832,455,1473,0,0,0
b2,hold,52.0958,455,1473,0,0,0
b2,hold,52.1053,454,1473,0,1,0
b2,hold,52.1094,454,1473,0,0,0
b2,hold,52.1136,454,1473,0,0,0
b2,hold,52.1265,454,1473,0,0,0
b2,hold,52.1310,454,1473,0,0,0
b2,hold,52.1385,454,1473,0,0,0
b2,hold,52.1435,454,1473,0,0,0
b2,hold,52.1572,454,1473,0,0,0
b2,hold,52.1677,454,1473,0,0,0
b2,hold,52.1738,454,1473,0,0,0
b2,hold,52.1888,454,1473,0,0,0
b2,hold,52.1999,454,1473,0,1,0
b2,hold,52.2060,454,1473,0,0,0
b2,hold,52.2206,454,1473,0,0,0
b2,hold,52.2311,453,1473,0,1,0
b2,hold,52.2370,453,1473,0,0,0
b2,hold,52.2505,453,1473,0,0,0
b2,hold,52.2547,453,1473,0,0,0
b2,hold,52.2622,453,1473,0,0,0
b2,hold,52.2674,453,1473,0,0,0
b2,hold,52.2813,453,1473,0,0,0
b2,hold,52.2855,454,1473,0,1,0
b2,hold,52.2926,454,1473,0,0,0
b2,hold,52.2972,454,1473,0,0,0
b2,hold,52.3111,454,1473,0,0,0
b2,hold,52.3156,454,1473,0,0,0
b2,hold,52.3244,454,1473,0,0,0
b2,hold,52.3303,454,1473,0,0,0
b2,hold,52.3451,454,1473,0,0,0
b2,hold,52.3562,454,1473,0,0,0
b2,hold,52.3624,454,1473,0,0,0
b2,hold,52.3747,454,1473,0,0,0
b2,hold,52.3844,454,1473,0,1,0
b2,hold,52.3890,454,1473,0,0,0
b2,hold,52.3932,454,1473,0,1,0
b2,hold,52.4057,454,1473,0,1,0
b2,hold,52.4159,454,1473,0,0,0
b2,hold,52.4216,454,1473,0,0,0
b2,hold,52.4352,454,1473,0,0,0
b2,hold,52.4401,454,1473,0,0,0
b2,hold,52.4480,454,1473,0,0,0
b2,hold,52.4522,454,1473,0,1,0
b2,hold,52.4565,455,1473,0,1,0
b2,hold,52.4678,455,1473,0,0,0
b2,hold,52.4773,455,1473,0,0,0
b2,hold,52.4815,455,1473,0,0,0
b2,hold,52.4862,454,1473,0,1,0
b2,hold,52.4989,454,1473,0,0,0
b2,hold,52.5086,454,1473,0,0,0
b2,hold,52.5130,454,1473,0,0,0
b2,hold,52.5176,455,1473,0,1,0
b2,hold,52.5297,455,1473,0,0,0
b2,hold,52.5393,455,1473,0,0,0
b2,hold,52.5442,455,1473,0,0,0
b2,hold,52.5484,454,1473,0,1,0
b2,hold,52.5604,454,1473,0,0,0
b2,hold,52.5646,454,1473,0,0,0
b2,hold,52.5726,454,1473,0,0,0
b2,hold,52.5768,454,1473,0,1,0
b2,hold,52.5902,454,1473,0,0,0
b2,hold,52.5947,454,1473,0,0,0
b2,hold,52.6028,454,1473,0,0,0
b2,hold,52.6074,454,1473,0,1,0
b2,hold,52.6212,454,1473,0,0,0
b2,hold,52.6253,454,1473,0,0,0
b2,hold,52.6346,454,1473,0,1,0
b2,hold,52.6397,454,1473,0,0,0
b2,hold,52.6532,454,1473,0,0,0
b2,hold,52.6634,454,1473,0,0,0
b2,hold,52.6685,454,1473,0,0,0
b2,hold,52.6726,454,1473,0,0,0
b2,hold,52.6851,454,1473,0,0,0
b2,hold,52.6948,454,1473,0,0,0
b2,hold,52.6990,455,1473,0,1,0
b2,hold,52.7036,455,1473,0,0,0
b2,hold,52.7163,455,1473,0,0,0
b2,hold,52.7263,455,1473,0,1,0
b2,hold,52.7305,455,1473,0,0,0
b2,hold,52.7346,455,1473,0,1,0
b2,hold,52.7472,455,1473,0,0,0
b2,hold,52.7566,455,1473,0,0,0
b2,hold,52.7609,454,1473,0,1,0
b2,hold,52.7655,454,1473,0,1,0
b2,hold,52.7775,454,1473,0,0,0
b2,hold,52.7875,454,1473,0,0,0
b2,hold,52.7924,454,1473,0,1,0
b2,hold,52.7974,454,1473,0,1,0
b2,hold,52.8087,454,1473,0,0,0
b2,hold,52.8183,454,1473,0,0,0
b2,hold,52.8225,454,1473,0,1,0
b2,hold,52.8270,454,1473,0,0,0
b2,hold,52.8394,454,1473,0,0,0
b2,hold,52.8494,454,1473,0,0,0
b2,hold,52.8539,454,1473,0,0,0
b2,hold,52.8582,454,1473,0,0,0
b2,hold,52.8707,454,1473,0,0,0
b2,hold,52.8805,454,1473,0,0,0
b2,hold,52.8848,454,1473,0,0,0
b2,hold,52.8890,454,1473,0,0,0
b2,hold,52.9017,454,1473,0,0,0
b2,hold,52.9113,454,1473,0,0,0
b2,hold,52.9154,454,1473,0,1,0
b2,hold,52.9200,454,1473,0,0,0
b2,hold,52.9332,454,1473,0,0,0
b2,hold,52.9429,454,1473,0,0,0
b2,hold,52.9478,454,1473,0,0,0
b2,hold,52.9524,454,1473,0,0,0
b2,hold,52.9637,454,1473,0,0,0
b2,hold,52.9735,454,1473,0,0,0
b2,hold,52.9780,454,1473,0,0,0
b2,hold,52.9822,454,1473,0,0,0
b2,hold,52.9952,454,1473,0,0,0
b2,hold,53.0046,454,1473,0,0,0
b2,hold,53.0089,454,1473,0,0,0
b2,hold,53.0130,454,1473,0,0,0
b2,hold,53.0257,454,1473,0,0,0
b2,hold,53.0353,454,1473,0,0,0
b2,hold,53.0394,454,1473,0,0,0
b2,hold,53.0436,454,1473,0,0,0
b2,hold,53.0567,454,1473,0,0,1
b2,hold,53.0666,454,1473,0,1,0
b2,hold,53.0715,454,1473,0,1,0
b2,hold,53.0764,454,1473,0,0,0
b2,hold,53.0874,454,1473,0,0,0
b2,hold,53.0919,454,1473,0,1,0
b2,hold,53.0986,454,1473,0,0,0
b2,hold,53.1032,454,1473,0,0,0
b2,hold,53.1172,454,1473,0,0,0
b2,hold,53.1219,454,1473,0,0,0
b2,hold,53.1304,454,1473,0,0,0
b2,hold,53.1346,454,1473,0,0,0
b2,hold,53.1481,454,1473,0,1,0
b2,hold,53.1528,454,1473,0,0,0
b2,hold,53.1614,454,1473,0,0,0
b2,hold,53.1660,454,1473,0,0,0
b2,hold,53.1794,455,1473,0,1,0
b2,hold,53.1836,455,1473,0,0,0
b2,hold,53.1918,455,1473,0,0,0
b2,hold,53.1960,455,1473,0,0,0
b2,hold,53.2002,454,1473,0,1,0
b2,hold,53.2125,454,1473,0,1,0
b2,hold,53.2220,454,1473,0,0,0
b2,hold,53.2270,454,1473,0,0,1
b2,hold,53.2320,454,1473,0,0,0
b2,hold,53.2432,454,1473,0,1,0
b2,hold,53.2535,454,1473,0,0,0
b2,hold,53.2585,454,1473,0,0,0
b2,hold,53.2723,454,1473,0,0,0
b2,hold,53.2774,454,1473,0,0,0
b2,hold,53.2849,454,1473,0,0,0
b2,hold,53.2900,454,1473,0,0,0
b2,hold,53.3041,455,1473,0,1,0
b2,hold,53.3141,455,1473,0,0,0
b2,hold,53.3182,455,1473,0,1,0
b2,hold,53.3224,455,1473,0,0,0
b2,hold,53.3353,455,1473,0,1,0
b2,hold,53.3395,455,1473,0,0,0
b2,hold,53.3468,455,1473,0,1,0
b2,hold,53.3513,454,1473,0,1,0
b2,hold,53.3558,454,1473,0,1,0
b2,hold,53.3673,454,1473,0,0,0
b2,hold,53.3769,454,1473,0,0,0
b2,hold,53.3818,454,1473,0,0,0
b2,hold,53.3964,454,1473,0,0,0
b2,hold,53.4076,454,1473,0,0,0
b2,hold,53.4134,454,1473,0,1,0
b2,hold,53.4275,454,1473,0,0,0
b2,hold,53.4386,454,1473,0,0,0
b2,hold,53.4438,454,1473,0,1,0
b2,hold,53.4483,454,1473,0,0,0
b2,hold,53.4596,454,1473,0,0,0
b2,hold,53.4692,454,1473,0,0,0
b2,hold,53.4735,454,1473,0,0,0
b2,hold,53.4780,454,1473,0,0,0
b2,hold,53.4911,454,1473,0,0,0
b2,hold,53.5005,454,1473,0,0,0
b2,hold,53.5062,454,1473,0,0,0
b2,hold,53.5205,454,1473,0,0,0
b2,hold,53.5263,454,1473,0,0,0
b2,hold,53.5346,454,1473,0,0,0
b2,hold,53.5406,454,1473,0,0,0
b2,hold,53.5538,454,1473,0,0,0
b2,hold,53.5635,454,1473,0,0,0
b2,hold,53.5678,454,1473,0,0,0
b2,hold,53.5729,454,1473,0,0,0
b2,hold,53.5835,454,1473,0,0,0
b2,hold,53.5932,454,1473,0,0,0
b2,hold,53.5979,454,1473,0,0,0
b2,hold,53.6021,454,1473,0,0,0
b2,hold,53.6151,454,1473,0,0,0
b2,hold,53.6247,454,1473,0,1,0
b2,hold,53.6294,454,1473,0,0,0
b2,hold,53.6340,454,1473,0,0,0
b2,hold,53.6458,454,1473,0,0,0
b2,hold,53.6552,455,1473,0,1,0
b2,hold,53.6595,455,1473,0,0,0
b2,hold,53.6639,455,1473,0,0,0
b2,hold,53.6768,455,1473,0,0,0
b2,hold,53.6863,455,1473,0,1,0
b2,hold,53.6905,455,1473,0,0,0
b2,hold,53.6947,455,1473,0,0,0
b2,hold,53.7076,455,1473,0,1,0
b2,hold,53.7175,455,1473,0,0,0
b2,hold,53.7217,455,1473,0,0,0
b2,hold,53.7260,455,1473,0,0,0
b2,hold,53.7390,455,1473,0,0,0
b2,hold,53.7485,455,1473,0,0,0
b2,hold,53.7527,455,1473,0,0,0
b2,hold,53.7573,455,1473,0,0,0
b2,hold,53.7694,455,1473,0,1,0
b2,hold,53.7792,455,1473,0,0,0
b2,hold,53.7835,455,1473,0,0,0
b2,hold,53.7878,455,1473,0,0,0
b2,hold,53.8005,454,1473,0,1,0
b2,hold,53.8047,454,1473,0,1,0
b2,hold,53.8132,454,1473,0,0,0
b2,hold,53.8181,454,1473,0,0,0
b2,hold,53.8321,454,1473,0,1,0
b2,hold,53.8423,454,1473,0,0,0
b2,hold,53.8475,454,1473,0,0,0
b2,hold,53.8611,454,1473,0,1,0
b2,hold,53.8657,454,1473,0,0,0
b2,hold,53.8744,454,1473,0,0,0
b2,hold,53.8793,454,1473,0,0,0
b2,hold,53.8930,455,1473,0,1,0
b2,hold,53.8973,455,1473,0,0,0
b2,hold,53.9050,455,1473,0,0,0
b2,hold,53.9093,455,1473,0,1,0
b2,hold,53.9135,455,1473,0,0,0
b2,hold,53.9247,454,1473,0,1,0
b2,hold,53.9343,454,1473,0,0,0
b2,hold,53.9386,454,1473,0,0,0
b2,hold,53.9428,454,1473,0,0,0
b2,hold,53.9560,454,1473,0,1,0
b2,hold,53.9654,454,1473,0,0,0
b2,hold,53.9700,454,1473,0,0,0
b2,hold,53.9745,454,1473,0,0,0
b2,hold,53.9870,454,1473,0,0,0
b2,hold,53.9968,454,1473,0,0,0
b2,hold,54.0018,454,1473,0,0,0
b2,hold,54.0064,454,1473,0,0,0
b2,hold,54.0179,454,1473,0,1,0
b2,hold,54.0277,454,1473,0,0,0
b2,hold,54.0328,454,1473,0,0,0
b2,hold,54.0374,454,1473,0,0,0
b2,hold,54.0490,454,1473,0,0,0
b2,hold,54.0592,454,1473,0,0,0
b2,hold,54.0643,454,1473,0,0,0
b2,hold,54.0781,454,1473,0,0,0
b2,hold,54.0832,454,1473,0,0,0
b2,hold,54.0917,454,1473,0,0,0
b2,hold,54.0964,453,1473,0,1,0
b2,hold,54.1100,453,1473,0,0,0
b2,hold,54.1148,453,1473,0,0,0
b2,hold,54.1225,453,1473,0,0,0
b2,hold,54.1268,454,1473,0,1,0
b2,hold,54.1404,454,1473,0,0,0
b2,hold,54.1454,454,1473,0,0,0
b2,hold,54.1531,454,1473,0,0,0
b2,hold,54.1582,454,1473,0,0,0
b2,hold,54.1726,454,1473,0,0,0
b2,hold,54.1826,454,1473,0,0,0
b2,hold,54.1873,453,1473,0,1,0
b2,hold,54.1922,453,1473,0,1,0
b2,hold,54.2037,453,1473,0,0,0
b2,hold,54.2131,453,1473,0,0,0
b2,hold,54.2186,453,1473,0,0,0
b2,hold,54.2233,453,1473,0,1,0
b2,hold,54.2343,453,1473,0,0,0
b2,hold,54.2390,453,1473,0,0,0
b2,hold,54.2465,453,1473,0,0,0
b2,hold,54.2506,453,1473,0,0,0
b2,hold,54.2644,453,1473,0,0,0
b2,hold,54.2696,453,1473,0,0,0
b2,hold,54.2782,453,1473,0,1,0
b2,hold,54.2831,454,1473,0,1,0
b2,hold,54.2963,454,1473,0,0,0
b2,hold,54.3062,454,1473,0,0,0
b2,hold,54.3107,454,1473,0,1,0
b2,hold,54.3168,454,1473,0,0,0
b2,hold,54.3289,454,1473,0,0,0
b2,hold,54.3399,454,1473,0,0,0
b2,hold,54.3456,454,1473,0,1,0
b2,hold,54.3590,454,1473,0,0,0
b2,hold,54.3687,454,1473,0,0,0
b2,hold,54.3728,454,1473,0,1,0
b2,hold,54.3771,454,1473,0,0,0
b2,hold,54.3900,454,1473,0,0,0
b2,hold,54.3999,454,1473,0,0,0
b2,hold,54.4059,454,1473,0,0,0
b2,hold,54.4207,454,1473,0,0,0
b2,hold,54.4308,454,1473,0,1,0
b2,hold,54.4362,454,1473,0,0,0
b2,hold,54.4502,454,1473,0,0,0
b2,hold,54.4618,454,1473,0,1,0
b2,hold,54.4676,454,1473,0,0,0
b2,hold,54.4812,454,1473,0,0,0
b2,hold,54.4864,454,1473,0,0,0
b2,hold,54.4943,454,1473,0,0,0
b2,hold,54.4996,454,1473,0,0,0
b2,hold,54.5127,454,1473,0,0,0
b2,hold,54.5180,454,1473,0,0,0
b2,hold,54.5250,453,1473,0,1,0
b2,hold,54.5292,453,1473,0,0,0
b2,hold,54.5333,453,1473,0,0,0
b2,hold,54.5445,453,1473,0,0,0
b2,hold,54.5544,453,1473,0,1,0
b2,hold,54.5586,454,1473,0,1,0
b2,hold,54.5635,454,1473,0,0,0
b2,hold,54.5756,454,1473,0,1,0
b2,hold,54.5851,454,1473,0,0,0
b2,hold,54.5896,454,1473,0,0,0
b2,hold,54.5938,454,1473,0,0,0
b2,hold,54.6069,454,1473,0,1,0
b2,hold,54.6171,454,1473,0,1,0
b2,hold,54.6218,454,1473,0,0,0
b2,hold,54.6268,454,1473,0,0,0
b2,hold,54.6382,454,1473,0,0,0
b2,hold,54.6490,454,1473,0,0,0
b2,hold,54.6547,454,1473,0,0,0
b2,hold,54.6687,454,1473,0,0,0
b2,hold,54.6798,454,1473,0,1,0
b2,hold,54.6856,454,1473,0,0,0
b2,hold,54.6993,454,1473,0,1,0
b2,hold,54.7094,454,1473,0,0,0
b2,hold,54.7151,454,1473,0,0,0
b2,hold,54.7291,454,1473,0,0,0
b2,hold,54.7342,454,1473,0,0,0
b2,hold,54.7420,454,1473,0,0,0
b2,hold,54.7466,454,1473,0,0,0
b2,hold,54.7599,454,1473,0,0,0
b2,hold,54.7641,454,1473,0,1,0
b2,hold,54.7728,454,1473,0,0,0
b2,hold,54.7777,454,1473,0,0,0
b2,hold,54.7909,454,1473,0,0,0
b2,hold,54.7955,454,1473,0,0,0
b2,hold,54.8037,454,1473,0,0,0
b2,hold,54.8097,454,1473,0,0,0
b2,hold,54.8239,454,1473,0,1,0
b2,hold,54.8349,454,1473,0,0,0
b2,hold,54.8400,454,1473,0,0,0
b2,hold,54.8540,454,1473,0,1,0
b2,hold,54.8586,454,1473,0,0,0
b2,hold,54.8661,454,1473,0,0,0
b2,hold,54.8707,454,1473,0,0,0
b2,hold,54.8843,454,1473,0,1,0
b2,hold,54.8890,454,1473,0,0,0
b2,hold,54.8964,454,1473,0,0,0
b2,hold,54.9011,454,1473,0,0,0
b2,hold,54.9151,453,1473,0,1,0
b2,hold,54.9201,453,1473,0,0,0
b2,hold,54.9285,453,1473,0,0,0
b2,hold,54.9336,453,1473,0,0,0
b2,hold,54.9472,453,1473,0,0,0
b2,hold,54.9571,453,1473,0,0,0
b2,hold,54.9618,453,1473,0,1,0
b2,hold,54.9668,454,1473,0,1,0
b2,hold,54.9790,454,1473,0,0,0
b2,hold,54.9891,454,1473,0,0,0
b2,hold,54.9939,454,1473,0,1,0
b2,hold,54.9989,454,1473,0,0,0
b2,hold,55.0100,454,1473,0,0,0
b2,hold,55.0204,454,1473,0,0,0
b2,hold,55.0254,453,1473,0,1,0
b2,hold,55.0390,453,1473,0,0,0
b2,hold,55.0441,453,1473,0,0,0
b2,hold,55.0521,453,1473,0,1,0
b2,hold,55.0570,453,1473,0,0,0
b2,hold,55.0710,453,1473,0,0,0
b2,hold,55.0811,453,1473,0,0,0
b2,hold,55.0862,454,1473,0,1,0
b2,hold,55.0911,454,1473,0,0,0
b2,hold,55.1029,454,1473,0,0,0
b2,hold,55.1127,454,1473,0,0,0
b2,hold,55.1169,454,1473,0,0,0
b2,hold,55.1210,454,1473,0,0,0
b2,hold,55.1335,454,1473,0,0,0
b2,hold,55.1432,454,1473,0,1,0
b2,hold,55.1474,453,1473,0,1,0
b2,hold,55.1515,453,1473,0,0,0
b2,hold,55.1649,453,1473,0,0,0
b2,hold,55.1743,453,1473,0,0,0
b2,hold,55.1789,454,1473,0,1,0
b2,hold,55.1831,454,1473,0,0,0
b2,hold,55.1955,454,1473,0,0,0
b2,hold,55.2054,454,1473,0,0,0
b2,hold,55.2103,454,1473,0,0,0
b2,hold,55.2148,454,1473,0,0,0
b2,hold,55.2263,454,1473,0,0,0
b2,hold,55.2360,454,1473,0,0,0
b2,hold,55.2402,454,1473,0,0,0
b2,hold,55.2445,454,1473,0,0,0
b2,hold,55.2575,454,1473,0,1,0
b2,hold,55.2672,454,1473,0,0,0
b2,hold,55.2722,454,1473,0,1,0
b2,hold,55.2764,454,1473,0,0,0
b2,hold,55.2886,454,1473,0,0,0
b2,hold,55.2984,454,1473,0,0,0
b2,hold,55.3029,454,1473,0,0,0
b2,hold,55.3071,454,1473,0,0,0
b2,hold,55.3195,454,1473,0,1,0
b2,hold,55.3291,454,1473,0,0,0
b2,hold,55.3334,454,1473,0,0,0
b2,hold,55.3381,454,1473,0,0,0
b2,hold,55.3506,454,1473,0,0,0
b2,hold,55.3603,454,1473,0,0,0
b2,hold,55.3653,454,1473,0,0,0
b2,hold,55.3699,454,1473,0,0,0
b2,hold,55.3819,454,1473,0,0,0
b2,hold,55.3923,454,1473,0,0,0
b2,hold,55.3974,454,1473,0,0,0
b2,hold,55.4110,454,1473,0,1,0
b2,hold,55.4161,454,1473,0,0,0
b2,hold,55.4242,454,1473,0,0,0
b2,hold,55.4292,454,1473,0,0,0
b2,hold,55.4430,454,1473,0,1,0
b2,hold,55.4531,454,1473,0,0,0
b2,hold,55.4581,454,1473,0,0,0
b2,hold,55.4631,454,1473,0,1,0
b2,hold,55.4750,454,1473,0,0,0
b2,hold,55.4856,454,1473,0,0,0
b2,hold,55.4899,454,1473,0,0,0
b2,hold,55.4941,454,1473,0,0,0
b2,hold,55.5059,454,1473,0,0,0
b2,hold,55.5152,454,1473,0,0,0
b2,hold,55.5212,454,1473,0,0,0
b2,hold,55.5353,454,1473,0,0,0
b2,hold,55.5464,454,1473,0,0,0
b2,hold,55.5522,454,1473,0,0,0
b2,hold,55.5664,454,1473,0,1,0
b2,hold,55.5774,454,1473,0,0,0
b2,hold,55.5830,454,1473,0,0,0
b2,hold,55.5972,454,1473,0,1,0
b2,hold,55.6084,454,1473,0,0,0
b2,hold,55.6143,454,1473,0,0,0
b2,hold,55.6280,454,1473,0,1,0
b2,hold,55.6323,454,1473,0,0,0
b2,hold,55.6410,454,1473,0,0,0
b2,hold,55.6460,454,1473,0,1,0
b2,hold,55.6596,454,1473,0,0,0
b2,hold,55.6638,454,1473,0,0,0
b2,hold,55.6716,454,1473,0,0,0
b2,hold,55.6761,453,1473,0,1,0
b2,hold,55.6803,453,1473,0,0,0
b2,hold,55.6920,453,1473,0,0,0
b2,hold,55.7018,453,1473,0,0,0
b2,hold,55.7060,453,1473,0,1,0
b2,hold,55.7101,453,1473,0,0,0
b2,hold,55.7230,453,1473,0,0,0
b2,hold,55.7324,453,1473,0,0,0
b2,hold,55.7365,453,1473,0,0,0
b2,hold,55.7406,453,1473,0,0,0
b2,hold,55.7532,453,1473,0,0,0
b2,hold,55.7632,453,1473,0,0,0
b2,hold,55.7672,453,1473,0,1,0
b2,hold,55.7714,454,1473,0,1,0
b2,hold,55.7841,454,1473,0,0,0
b2,hold,55.7882,454,1473,0,0,0
b2,hold,55.7952,454,1473,0,0,0
b2,hold,55.7993,453,1473,0,1,0
b2,hold,55.8035,453,1473,0,0,0
b2,hold,55.8151,453,1473,0,0,0
b2,hold,55.8193,453,1473,0,0,0
b2,hold,55.8263,453,1473,0,0,0
b2,hold,55.8304,453,1473,0,1,0
b2,hold,55.8350,453,1473,0,0,0
b2,hold,55.8465,453,1473,0,0,0
b2,hold,55.8565,453,1473,0,0,0
b2,hold,55.8611,453,1473,0,1,0
b2,hold,55.8661,453,1473,0,0,0
b2,hold,55.8775,453,1473,0,0,0
b2,hold,55.8871,453,1473,0,1,0
b2,hold,55.8917,453,1473,0,0,0
b2,hold,55.8960,453,1473,0,0,0
b2,hold,55.9088,453,1473,0,0,0
b2,hold,55.9182,453,1473,0,1,0
b2,hold,55.9224,453,1473,0,1,0
b2,hold,55.9273,453,1473,0,0,0
b2,hold,55.9394,453,1473,0,0,0
b2,hold,55.9493,453,1473,0,0,0
b2,hold,55.9547,453,1473,0,1,0
b2,hold,55.9597,453,1473,0,0,0
b2,hold,55.9712,453,1473,0,0,0
b2,hold,55.9817,453,1473,0,0,0
b2,hold,55.9878,453,1473,0,0,0
b2,hold,56.0028,453,1473,0,0,0
b2,hold,56.0134,453,1473,0,1,0
b2,hold,56.0176,453,1473,0,0,0
b2,hold,56.0309,453,1473,0,0,0
b2,hold,56.0355,453,1473,0,0,0
b2,hold,56.0442,453,1473,0,0,0
b2,hold,56.0492,453,1473,0,0,0
b2,hold,56.0629,453,1473,0,0,0
b2,hold,56.0675,453,1473,0,0,0
b2,hold,56.0743,453,1473,0,0,0
b2,hold,56.0784,453,1473,0,0,0
b2,hold,56.0830,453,1473,0,0,0
b2,hold,56.0948,453,1473,0,0,0
b2,hold,56.1042,453,1473,0,0,0
b2,hold,56.1085,453,1473,0,0,0
b2,hold,56.1127,453,1473,0,0,0
b2,hold,56.1254,453,1473,0,1,0
b2,hold,56.1352,453,1473,0,0,0
b2,hold,56.1398,453,1473,0,0,0
b2,hold,56.1444,453,1473,0,0,0
b2,hold,56.1560,454,1473,0,1,0
b2,hold,56.1603,454,1473,0,1,0
b2,hold,56.1673,454,1473,0,0,0
b2,hold,56.1715,454,1473,0,0,0
b2,hold,56.1757,454,1473,0,0,0
b2,hold,56.1876,453,1473,0,1,0
b2,hold,56.1970,453,1473,0,0,0
b2,hold,56.2013,453,1473,0,0,0
b2,hold,56.2057,453,1473,0,0,0
b2,hold,56.2189,453,1473,0,1,0
b2,hold,56.2285,453,1473,0,0,0
b2,hold,56.2331,453,1473,0,0,0
b2,hold,56.2381,453,1473,0,0,0
b2,hold,56.2495,453,1473,0,1,0
b2,hold,56.2590,453,1473,0,0,0
b2,hold,56.2635,453,1473,0,0,0
b2,hold,56.2685,453,1473,0,0,0
b2,hold,56.2811,453,1473,0,0,0
b2,hold,56.2910,453,1473,0,0,0
b2,hold,56.2955,453,1473,0,0,0
b2,hold,56.3006,453,1473,0,0,0
b2,hold,56.3121,453,1473,0,1,0
b2,hold,56.3222,453,1473,0,0,0
b2,hold,56.3274,453,1473,0,0,0
b2,hold,56.3314,453,1473,0,0,0
b2,hold,56.3425,453,1473,0,0,0
b2,hold,56.3520,453,1473,0,0,0
b2,hold,56.3570,453,1473,0,0,0
b2,hold,56.3612,453,1473,0,1,0
b2,hold,56.3734,453,1473,0,1,0
b2,hold,56.3830,453,1473,0,0,0
b2,hold,56.3873,453,1473,0,1,0
b2,hold,56.3915,453,1473,0,1,0
b2,hold,56.4040,453,1473,0,0,0
b2,hold,56.4082,453,1473,0,0,0
b2,hold,56.4158,453,1473,0,0,0
b2,hold,56.4199,453,1473,0,1,0
b2,hold,56.4240,453,1473,0,0,0
b2,hold,56.4355,453,1473,0,0,0
b2,hold,56.4450,453,1473,0,0,0
b2,hold,56.4495,453,1473,0,1,0
b2,hold,56.4541,454,1473,0,1,0
b2,hold,56.4668,454,1473,0,0,0
b2,hold,56.4763,454,1473,0,0,0
b2,hold,56.4805,453,1473,0,1,0
b2,hold,56.4850,453,1473,0,0,0
b2,hold,56.4978,453,1473,0,0,0
b2,hold,56.5075,453,1473,0,0,0
b2,hold,56.5116,453,1473,0,0,0
b2,hold,56.5159,453,1473,0,0,0
b2,hold,56.5288,453,1473,0,0,0
b2,hold,56.5383,453,1473,0,0,0
b2,hold,56.5425,453,1473,0,0,0
b2,hold,56.5471,453,1473,0,0,0
b2,hold,56.5595,453,1473,0,0,0
b2,hold,56.5690,453,1473,0,1,0
b2,hold,56.5732,454,1473,0,1,0
b2,hold,56.5775,454,1473,0,0,0
b2,hold,56.5908,454,1473,0,0,0
b2,hold,56.6005,454,1473,0,0,0
b2,hold,56.6051,453,1473,0,1,0
b2,hold,56.6097,453,1473,0,0,0
b2,hold,56.6221,453,1473,0,0,0
b2,hold,56.6320,453,1473,0,0,0
b2,hold,56.6371,453,1473,0,1,0
b2,hold,56.6509,453,1473,0,0,0
b2,hold,56.6559,453,1473,0,0,0
b2,hold,56.6640,453,1473,0,0,0
b2,hold,56.6691,453,1473,0,0,0
b2,hold,56.6829,453,1473,0,0,0
b2,hold,56.6934,453,1473,0,0,0
b2,hold,56.6984,453,1473,0,1,0
b2,hold,56.7037,453,1473,0,0,0
b2,hold,56.7144,453,1473,0,0,0
b2,hold,56.7239,453,1473,0,0,0
b2,hold,56.7281,453,1473,0,0,0
b2,hold,56.7333,453,1473,0,0,0
b2,hold,56.7454,453,1473,0,0,0
b2,hold,56.7550,453,1473,0,0,0
b2,hold,56.7596,453,1473,0,1,0
b2,hold,56.7646,453,1473,0,0,0
b2,hold,56.7768,453,1473,0,1,0
b2,hold,56.7866,453,1473,0,0,0
b2,hold,56.7915,453,1473,0,0,0
b2,hold,56.7958,453,1473,0,0,0
b2,hold,56.8074,453,1473,0,1,0
b2,hold,56.8169,453,1473,0,1,0
b2,hold,56.8219,453,1473,0,0,0
b2,hold,56.8268,453,1473,0,0,0
