cycle,phase,t_s,force_g,pos_act,cur_mA,fresh_f,fresh_p
b1,hold,54.7161,372,854,0,0,0
b1,hold,54.7211,372,854,0,0,0
b1,hold,54.7348,372,854,0,0,0
b1,hold,54.7450,372,854,0,0,0
b1,hold,54.7500,372,854,0,0,0
b1,hold,54.7548,372,854,0,0,0
b1,hold,54.7668,372,854,0,0,0
b1,hold,54.7770,372,854,0,0,0
b1,hold,54.7817,372,854,0,0,0
b1,hold,54.7867,372,854,0,0,0
b1,hold,54.7976,372,854,0,0,0
b1,hold,54.8073,372,854,0,0,0
b1,hold,54.8123,372,854,0,0,0
b1,hold,54.8173,372,854,0,0,0
b1,hold,54.8288,372,854,0,1,0
b1,hold,54.8390,372,854,0,0,0
b1,hold,54.8440,372,854,0,0,0
b1,hold,54.8578,372,854,0,0,0
b1,hold,54.8628,372,854,0,1,0
b1,hold,54.8710,372,854,0,0,0
b1,hold,54.8758,372,854,0,0,0
b1,hold,54.8890,372,854,0,1,0
b1,hold,54.8936,372,854,0,0,0
b1,hold,54.9021,372,854,0,0,0
b1,hold,54.9067,372,854,0,0,0
b1,hold,54.9198,372,854,0,0,0
b1,hold,54.9247,372,854,0,0,0
b1,hold,54.9325,372,854,0,0,0
b1,hold,54.9367,372,854,0,0,0
b1,hold,54.9408,372,854,0,1,0
b1,hold,54.9525,372,854,0,0,0
b1,hold,54.9619,372,854,0,0,0
b1,hold,54.9661,372,854,0,0,0
b1,hold,54.9707,372,854,0,0,0
b1,hold,54.9835,372,854,0,0,0
b1,hold,54.9933,372,854,0,0,0
b1,hold,54.9978,372,854,0,0,0
b1,hold,55.0028,372,854,0,0,0
b1,hold,55.0145,372,854,0,0,0
b1,hold,55.0249,372,854,0,0,0
b1,hold,55.0291,372,854,0,0,0
b1,hold,55.0341,372,854,0,0,0
b1,hold,55.0457,372,854,0,0,0
b1,hold,55.0553,372,854,0,1,0
b1,hold,55.0604,372,854,0,0,0
b1,hold,55.0650,372,854,0,0,0
b1,hold,55.0768,372,854,0,0,0
b1,hold,55.0872,372,854,0,1,0
b1,hold,55.0922,372,854,0,0,0
b1,hold,55.1058,372,854,0,0,0
b1,hold,55.1108,372,854,0,0,0
b1,hold,55.1182,372,854,0,1,0
b1,hold,55.1228,372,854,0,0,0
b1,hold,55.1368,372,854,0,0,0
b1,hold,55.1418,372,854,0,1,0
b1,hold,55.1495,372,854,0,0,0
b1,hold,55.1537,372,854,0,0,0
b1,hold,55.1579,372,854,0,0,0
b1,hold,55.1695,372,854,0,0,0
b1,hold,55.1793,372,854,0,0,0
b1,hold,55.1839,372,854,0,0,0
b1,hold,55.1885,372,854,0,0,0
b1,hold,55.2004,372,854,0,0,0
b1,hold,55.2099,372,854,0,0,0
b1,hold,55.2145,372,854,0,0,0
b1,hold,55.2195,372,854,0,0,0
b1,hold,55.2318,372,854,0,0,0
b1,hold,55.2415,372,854,0,1,0
b1,hold,55.2464,372,854,0,0,0
b1,hold,55.2514,372,854,0,0,0
b1,hold,55.2622,372,854,0,1,0
b1,hold,55.2722,372,854,0,0,0
b1,hold,55.2771,372,854,0,0,0
b1,hold,55.2813,372,854,0,0,0
b1,hold,55.2938,372,854,0,0,0
b1,hold,55.3032,372,854,0,0,0
b1,hold,55.3078,372,854,0,0,0
b1,hold,55.3128,372,854,0,0,0
b1,hold,55.3244,372,854,0,0,0
b1,hold,55.3339,372,854,0,0,0
b1,hold,55.3389,372,854,0,0,0
b1,hold,55.3439,372,854,0,0,0
b1,hold,55.3549,372,854,0,0,0
b1,hold,55.3591,372,854,0,0,0
b1,hold,55.3665,372,854,0,0,0
b1,hold,55.3707,372,854,0,1,0
b1,hold,55.3752,372,854,0,0,0
b1,hold,55.3861,372,854,0,0,0
b1,hold,55.3963,372,854,0,0,0
b1,hold,55.4015,372,854,0,1,0
b1,hold,55.4065,372,854,0,0,0
b1,hold,55.4180,372,854,0,0,0
b1,hold,55.4282,372,854,0,0,0
b1,hold,55.4329,372,854,0,0,0
b1,hold,55.4469,372,854,0,0,0
b1,hold,55.4515,371,854,0,1,0
b1,hold,55.4603,371,854,0,0,0
b1,hold,55.4649,371,854,0,0,0
b1,hold,55.4788,371,854,0,0,0
b1,hold,55.4836,371,854,0,0,0
b1,hold,55.4911,371,854,0,0,0
b1,hold,55.4953,371,854,0,0,0
b1,hold,55.4993,371,854,0,1,0
b1,hold,55.5110,371,854,0,0,0
b1,hold,55.5204,371,854,0,0,0
b1,hold,55.5255,371,854,0,0,0
b1,hold,55.5297,371,854,0,0,0
b1,hold,55.5410,371,854,0,0,0
b1,hold,55.5452,372,854,0,1,0
b1,hold,55.5529,372,854,0,0,0
b1,hold,55.5572,372,854,0,0,0
b1,hold,55.5614,372,854,0,0,0
b1,hold,55.5726,372,854,0,0,0
b1,hold,55.5823,372,854,0,0,0
b1,hold,55.5874,372,854,0,0,0
b1,hold,55.5924,372,854,0,1,0
b1,hold,55.6038,372,854,0,0,0
b1,hold,55.6133,372,854,0,1,0
b1,hold,55.6176,372,854,0,0,0
b1,hold,55.6222,372,854,0,0,0
b1,hold,55.6344,372,854,0,1,0
b1,hold,55.6442,372,854,0,1,0
b1,hold,55.6489,372,854,0,0,0
b1,hold,55.6539,372,854,0,1,0
b1,hold,55.6654,372,854,0,1,0
b1,hold,55.6759,372,854,0,0,0
b1,hold,55.6807,372,854,0,0,0
b1,hold,55.6852,372,854,0,1,0
b1,hold,55.6967,372,854,0,0,0
b1,hold,55.7062,372,854,0,0,0
b1,hold,55.7113,372,854,0,1,0
b1,hold,55.7163,372,854,0,0,0
b1,hold,55.7279,372,854,0,0,0
b1,hold,55.7383,372,854,0,1,0
b1,hold,55.7437,372,854,0,0,0
b1,hold,55.7581,372,854,0,0,0
b1,hold,55.7680,372,854,0,0,0
b1,hold,55.7735,372,854,0,1,0
b1,hold,55.7879,372,854,0,0,0
b1,hold,55.7931,372,854,0,0,0
b1,hold,55.8011,372,854,0,0,0
b1,hold,55.8062,372,854,0,1,0
b1,hold,55.8199,372,854,0,0,0
b1,hold,55.8302,372,854,0,0,0
b1,hold,55.8352,372,854,0,0,0
b1,hold,55.8402,372,854,0,0,0
b1,hold,55.8518,372,854,0,0,0
b1,hold,55.8620,372,854,0,0,0
b1,hold,55.8664,372,854,0,1,0
b1,hold,55.8715,372,854,0,1,0
b1,hold,55.8828,372,854,0,0,0
b1,hold,55.8930,372,854,0,1,0
b1,hold,55.8973,372,854,0,0,0
b1,hold,55.9023,372,854,0,1,0
b1,hold,55.9138,372,854,0,0,0
b1,hold,55.9235,372,854,0,0,0
b1,hold,55.9285,372,854,0,0,0
b1,hold,55.9331,372,854,0,0,0
b1,hold,55.9440,372,854,0,0,0
b1,hold,55.9482,372,854,0,0,0
b1,hold,55.9561,372,854,0,1,0
b1,hold,55.9610,372,854,0,0,0
b1,hold,55.9748,372,854,0,0,0
b1,hold,55.9850,372,854,0,0,0
b1,hold,55.9900,372,854,0,1,0
b1,hold,55.9947,372,854,0,0,0
b1,hold,56.0061,372,854,0,0,0
b1,hold,56.0162,372,854,0,1,0
b1,hold,56.0203,372,854,0,1,0
b1,hold,56.0253,372,854,0,0,0
b1,hold,56.0370,372,854,0,0,0
b1,hold,56.0411,372,854,0,0,0
b1,hold,56.0482,372,854,0,0,0
b1,hold,56.0527,372,854,0,0,0
b1,hold,56.0669,372,854,0,0,0
b1,hold,56.0720,372,854,0,1,0
b1,hold,56.0805,372,854,0,0,0
b1,hold,56.0863,372,854,0,1,0
b1,hold,56.1001,372,854,0,0,0
b1,hold,56.1108,372,854,0,0,0
b1,hold,56.1162,372,854,0,1,0
b1,hold,56.1296,372,854,0,0,0
b1,hold,56.1399,372,854,0,0,0
b1,hold,56.1445,372,854,0,0,0
b1,hold,56.1495,372,854,0,0,0
b1,hold,56.1610,372,854,0,0,0
b1,hold,56.1652,372,854,0,1,0
b1,hold,56.1727,372,854,0,1,0
b1,hold,56.1769,372,854,0,0,0
b1,hold,56.1811,372,854,0,0,0
b1,hold,56.1924,372,854,0,0,0
b1,hold,56.2021,372,854,0,1,0
b1,hold,56.2065,372,854,0,1,0
b1,hold,56.2115,372,854,0,0,0
b1,hold,56.2234,372,854,0,0,0
b1,hold,56.2330,372,854,0,1,0
b1,hold,56.2375,372,854,0,0,0
b1,hold,56.2416,372,854,0,0,0
b1,hold,56.2541,372,854,0,0,0
b1,hold,56.2641,372,854,0,0,0
b1,hold,56.2699,372,854,0,0,0
b1,hold,56.2837,372,854,0,0,0
b1,hold,56.2889,372,854,0,0,0
b1,hold,56.2971,372,854,0,0,0
b1,hold,56.3017,372,854,0,0,0
b1,hold,56.3150,372,854,0,0,0
b1,hold,56.3192,372,854,0,0,0
b1,hold,56.3275,372,854,0,0,0
b1,hold,56.3318,372,854,0,0,0
b1,hold,56.3363,372,854,0,1,0
b1,hold,56.3471,372,854,0,0,0
b1,hold,56.3513,372,854,0,1,0
b1,hold,56.3589,372,854,0,0,0
b1,hold,56.3631,372,854,0,0,0
b1,hold,56.3673,372,854,0,1,0
b1,hold,56.3782,372,854,0,0,0
b1,hold,56.3882,372,854,0,1,0
b1,hold,56.3930,372,854,0,0,0
b1,hold,56.3976,372,854,0,0,0
b1,hold,56.4098,372,854,0,1,0
b1,hold,56.4193,372,854,0,0,0
b1,hold,56.4243,372,854,0,0,0
b1,hold,56.4286,372,854,0,0,0
b1,hold,56.4408,372,854,0,0,0
b1,hold,56.4509,372,854,0,0,0
b1,hold,56.4552,372,854,0,0,0
b1,hold,56.4601,372,854,0,0,0
b1,hold,56.4717,372,854,0,0,0
b1,hold,56.4815,372,854,0,0,0
b1,hold,56.4891,372,854,0,0,0
b1,hold,56.5026,372,854,0,1,0
b1,hold,56.5119,372,854,0,0,0
b1,hold,56.5161,372,854,0,0,0
b1,hold,56.5207,372,854,0,0,0
b1,hold,56.5337,372,854,0,1,0
b1,hold,56.5446,372,854,0,0,0
b1,hold,56.5500,372,854,0,1,0
b1,hold,56.5638,372,854,0,1,0
b1,hold,56.5742,372,854,0,0,0
b1,hold,56.5794,372,854,0,1,0
b1,hold,56.5846,372,854,0,1,0
b1,hold,56.5962,372,854,0,0,0
b1,hold,56.6059,372,854,0,0,0
b1,hold,56.6102,372,854,0,1,0
b1,hold,56.6148,372,854,0,0,0
b1,hold,56.6267,372,854,0,0,0
b1,hold,56.6368,372,854,0,0,0
b1,hold,56.6410,372,854,0,0,0
b1,hold,56.6453,372,854,0,0,0
b1,hold,56.6579,372,854,0,0,0
b1,hold,56.6683,372,854,0,0,0
b1,hold,56.6734,372,854,0,0,0
b1,hold,56.6868,372,854,0,0,0
b1,hold,56.6915,372,854,0,0,0
b1,hold,56.6995,372,854,0,1,0
b1,hold,56.7045,372,854,0,0,0
b1,hold,56.7180,372,854,0,1,0
b1,hold,56.7230,372,854,0,0,0
b1,hold,56.7305,372,854,0,0,0
b1,hold,56.7355,372,854,0,0,0
b1,hold,56.7489,372,854,0,1,0
b1,hold,56.7531,372,854,0,0,0
b1,hold,56.7618,372,854,0,1,0
b1,hold,56.7664,372,854,0,0,0
b1,hold,56.7799,372,854,0,0,0
b1,hold,56.7844,372,854,0,0,0
b1,hold,56.7922,372,854,0,0,0
b1,hold,56.7967,372,854,0,0,0
b1,hold,56.8009,372,854,0,0,0
b1,hold,56.8120,372,854,0,0,0
b1,hold,56.8166,372,854,0,0,0
b1,hold,56.8241,372,854,0,0,0
b1,hold,56.8286,372,854,0,0,0
b1,hold,56.8421,372,854,0,0,0
b1,hold,56.8462,372,854,0,0,0
b1,hold,56.8547,372,854,0,1,0
b1,hold,56.8588,372,854,0,0,0
b1,hold,56.8629,372,854,0,0,0
b1,hold,56.8745,372,854,0,0,0
b1,hold,56.8849,372,854,0,0,0
b1,hold,56.8892,372,854,0,0,0
b1,hold,56.8934,372,854,0,0,0
b1,hold,56.9054,372,854,0,0,0
b1,hold,56.9148,372,854,0,0,0
b1,hold,56.9190,372,854,0,0,0
b1,hold,56.9232,372,854,0,0,0
b1,hold,56.9360,372,854,0,0,0
b1,hold,56.9402,372,854,0,0,0
b1,hold,56.9474,372,854,0,0,0
b1,hold,56.9520,372,854,0,0,0
b1,hold,56.9658,372,854,0,0,0
b1,hold,56.9704,372,854,0,0,0
b1,hold,56.9782,371,854,0,1,0
b1,hold,56.9824,371,854,0,0,0
b1,hold,56.9870,371,854,0,0,0
b1,hold,56.9979,371,854,0,0,0
b1,hold,57.0021,371,854,0,0,0
b1,hold,57.0091,372,854,0,1,0
b1,hold,57.0133,372,854,0,0,0
b1,hold,57.0175,372,854,0,0,0
b1,hold,57.0288,372,854,0,0,0
b1,hold,57.0330,372,854,0,0,0
b1,hold,57.0404,372,854,0,0,0
b1,hold,57.0446,372,854,0,0,0
b1,hold,57.0487,372,854,0,0,0
b1,hold,57.0601,372,854,0,0,0
b1,hold,57.0646,372,854,0,0,0
b1,hold,57.0717,372,854,0,1,0
b1,hold,57.0759,372,854,0,0,0
b1,hold,57.0801,372,854,0,0,0
b1,hold,57.0913,372,854,0,0,0
b1,hold,57.1010,372,854,0,0,0
b1,hold,57.1060,372,854,0,0,0
b1,hold,57.1209,372,854,0,0,0
b1,hold,57.1260,372,854,0,1,0
b1,hold,57.1334,372,854,0,0,0
b1,hold,57.1384,372,854,0,0,0
b1,hold,57.1519,372,854,0,0,0
b1,hold,57.1568,372,854,0,0,0
b1,hold,57.1650,372,854,0,0,0
b1,hold,57.1696,372,854,0,0,0
b1,hold,57.1830,372,854,0,0,0
b1,hold,57.1877,372,854,0,0,0
b1,hold,57.1958,372,854,0,0,0
b1,hold,57.2000,372,854,0,1,0
b1,hold,57.2043,372,854,0,0,0
b1,hold,57.2152,372,854,0,0,0
b1,hold,57.2251,372,854,0,0,0
b1,hold,57.2296,372,854,0,1,0
b1,hold,57.2346,372,854,0,0,0
b1,hold,57.2463,372,854,0,1,0
b1,hold,57.2560,372,854,0,0,0
b1,hold,57.2606,372,854,0,0,0
b1,hold,57.2649,372,854,0,0,0
b1,hold,57.2777,372,854,0,1,0
b1,hold,57.2869,372,854,0,0,0
b1,hold,57.2917,372,854,0,1,0
b1,hold,57.2963,372,854,0,0,0
b1,hold,57.3087,372,854,0,0,0
b1,hold,57.3183,372,854,0,0,0
b1,hold,57.3229,372,854,0,0,0
b1,hold,57.3275,372,854,0,0,0
b1,hold,57.3389,372,854,0,0,0
b1,hold,57.3488,372,854,0,0,0
b1,hold,57.3536,372,854,0,1,0
b1,hold,57.3582,372,854,0,0,0
b1,hold,57.3700,372,854,0,0,0
b1,hold,57.3800,372,854,0,0,0
b1,hold,57.3849,372,854,0,1,0
b1,hold,57.3894,372,854,0,0,0
b1,hold,57.4012,372,854,0,0,0
b1,hold,57.4112,372,854,0,0,0
b1,hold,57.4157,372,854,0,1,0
b1,hold,57.4199,372,854,0,0,0
b1,hold,57.4324,372,854,0,0,0
b1,hold,57.4418,372,854,0,0,0
b1,hold,57.4459,372,854,0,0,0
b1,hold,57.4504,372,854,0,0,0
b1,hold,57.4636,372,854,0,0,0
b1,hold,57.4729,372,854,0,0,0
b1,hold,57.4770,372,854,0,1,0
b1,hold,57.4811,372,854,0,0,0
b1,hold,57.4939,372,854,0,0,0
b1,hold,57.4984,372,854,0,1,0
b1,hold,57.5054,372,854,0,1,0
b1,hold,57.5096,372,854,0,0,0
b1,hold,57.5136,372,854,0,0,0
b1,hold,57.5249,372,854,0,0,0
b1,hold,57.5290,372,854,0,1,0
b1,hold,57.5361,372,854,0,0,0
b1,hold,57.5403,372,854,0,0,0
b1,hold,57.5445,372,854,0,0,0
b1,hold,57.5559,372,854,0,0,0
b1,hold,57.5600,372,854,0,0,0
b1,hold,57.5670,372,854,0,0,0
b1,hold,57.5711,372,854,0,0,0
b1,hold,57.5752,372,854,0,0,0
b1,hold,57.5878,372,854,0,1,0
b1,hold,57.5981,372,854,0,0,0
b1,hold,57.6027,372,854,0,0,0
b1,hold,57.6068,372,854,0,0,0
b1,hold,57.6184,372,854,0,1,0
b1,hold,57.6279,372,854,0,0,0
b1,hold,57.6321,372,854,0,0,0
b1,hold,57.6371,372,854,0,0,0
b1,hold,57.6498,372,854,0,0,0
b1,hold,57.6596,372,854,0,0,0
b1,hold,57.6646,372,854,0,0,0
b1,hold,57.6688,372,854,0,0,0
b1,hold,57.6804,372,854,0,0,0
b1,hold,57.6911,372,854,0,0,0
b1,hold,57.6955,372,854,0,0,0
b1,hold,57.6997,372,854,0,1,0
b1,hold,57.7110,372,854,0,0,0
b1,hold,57.7152,372,854,0,0,0
b1,hold,57.7233,372,854,0,0,0
b1,hold,57.7290,372,854,0,0,0
b1,hold,57.7428,372,854,0,0,0
b1,hold,57.7529,372,854,0,0,0
b1,hold,57.7575,372,854,0,0,0
b1,hold,57.7626,372,854,0,0,0
b1,hold,57.7735,372,854,0,0,0
b1,hold,57.7837,372,854,0,0,0
b1,hold,57.7882,372,854,0,0,0
b1,hold,57.7924,372,854,0,0,0
b1,hold,57.8040,372,854,0,0,0
b1,hold,57.8084,372,854,0,0,0
b1,hold,57.8164,372,854,0,0,0
b1,hold,57.8223,372,854,0,0,0
b1,hold,57.8352,372,854,0,0,0
b1,hold,57.8450,372,854,0,0,0
b1,hold,57.8496,372,854,0,0,0
b1,hold,57.8544,372,854,0,0,0
b1,hold,57.8660,372,854,0,0,0
b1,hold,57.8703,372,854,0,0,0
b1,hold,57.8776,372,854,0,0,0
b1,hold,57.8821,372,854,0,0,0
b1,hold,57.8863,372,854,0,0,0
b1,hold,57.8972,372,854,0,0,0
b1,hold,57.9068,372,854,0,0,0
b1,hold,57.9110,372,854,0,0,0
b1,hold,57.9153,372,854,0,1,0
b1,hold,57.9283,372,854,0,0,0
b1,hold,57.9381,372,854,0,0,0
b1,hold,57.9428,372,854,0,1,0
b1,hold,57.9473,372,854,0,0,0
b1,hold,57.9593,372,854,0,0,0
b1,hold,57.9692,372,854,0,0,0
b1,hold,57.9743,372,854,0,1,0
b1,hold,57.9790,372,854,0,0,0
b1,hold,57.9907,372,854,0,0,0
b1,hold,58.0001,372,854,0,1,0
b1,hold,58.0046,372,854,0,0,0
b1,hold,58.0087,372,854,0,0,0
b1,hold,58.0208,372,854,0,0,0
b1,hold,58.0251,372,854,0,0,0
b1,hold,58.0320,372,854,0,0,0
b1,hold,58.0361,372,854,0,0,0
b1,hold,58.0402,372,854,0,0,0
b1,hold,58.0519,372,854,0,0,0
b1,hold,58.0559,372,854,0,0,0
b1,hold,58.0634,372,854,0,0,0
b1,hold,58.0674,372,854,0,0,0
b1,hold,58.0715,372,854,0,0,0
b1,hold,58.0828,372,854,0,0,0
b1,hold,58.0869,372,854,0,0,0
b1,hold,58.0941,372,854,0,0,0
b1,hold,58.0982,372,854,0,0,0
b1,hold,58.1023,372,854,0,0,0
b1,hold,58.1139,372,854,0,0,0
b1,hold,58.1181,372,854,0,0,0
b1,hold,58.1250,372,854,0,0,0
b1,hold,58.1291,372,854,0,0,0
b1,hold,58.1332,372,854,0,0,0
b1,hold,58.1453,372,854,0,0,0
b1,hold,58.1551,372,854,0,0,0
b1,hold,58.1592,372,854,0,0,0
b1,hold,58.1634,372,854,0,0,0
b1,hold,58.1759,372,854,0,1,0
b1,hold,58.1800,372,854,0,0,0
b1,hold,58.1870,372,854,0,0,0
b1,hold,58.1911,372,854,0,0,0
b1,hold,58.1952,372,854,0,0,0
b1,hold,58.2069,372,854,0,0,0
b1,hold,58.2110,372,854,0,0,0
b1,hold,58.2180,372,854,0,0,0
b1,hold,58.2222,372,854,0,0,0
b1,hold,58.2263,372,854,0,0,0
b1,hold,58.2382,372,854,0,1,0
b1,hold,58.2423,372,854,0,0,0
b1,hold,58.2495,372,854,0,0,0
b1,hold,58.2537,372,854,0,0,0
b1,hold,58.2581,372,854,0,0,0
b1,hold,58.2694,372,854,0,0,0
b1,hold,58.2790,372,854,0,0,0
b1,hold,58.2837,372,854,0,0,0
b1,hold,58.2887,372,854,0,0,0
b1,hold,58.3014,372,854,0,1,0
b1,hold,58.3112,372,854,0,0,0
b1,hold,58.3160,372,854,0,0,0
b1,hold,58.3203,372,854,0,0,0
b1,hold,58.3312,372,854,0,0,0
b1,hold,58.3354,372,854,0,0,0
b1,hold,58.3430,372,854,0,0,0
b1,hold,58.3471,372,854,0,0,0
b1,hold,58.3514,372,854,0,0,0
b1,hold,58.3622,372,854,0,0,0
b1,hold,58.3664,372,854,0,0,0
b1,hold,58.3734,372,854,0,0,0
b1,hold,58.3775,372,854,0,0,0
b1,hold,58.3817,372,854,0,0,0
b1,hold,58.3935,372,854,0,0,0
b1,hold,58.4030,372,854,0,0,0
b1,hold,58.4075,372,854,0,1,0
b1,hold,58.4122,372,854,0,0,0
b1,hold,58.4248,372,854,0,0,0
b1,hold,58.4351,372,854,0,1,0
b1,hold,58.4401,372,854,0,0,0
b1,hold,58.4537,372,854,0,0,0
b1,hold,58.4588,372,854,0,0,0
b1,hold,58.4670,372,854,0,0,0
b1,hold,58.4716,372,854,0,0,0
b1,hold,58.4850,372,854,0,0,0
b1,hold,58.4900,372,854,0,0,0
b1,hold,58.4977,372,854,0,0,0
b1,hold,58.5023,372,854,0,0,0
b1,hold,58.5163,372,854,0,0,0
b1,hold,58.5215,372,854,0,0,0
b1,hold,58.5289,372,854,0,0,0
b1,hold,58.5332,372,854,0,0,0
b1,hold,58.5469,372,854,0,0,0
b1,hold,58.5518,372,854,0,0,0
b1,hold,58.5599,372,854,0,0,0
b1,hold,58.5648,372,854,0,1,0
b1,hold,58.5787,372,854,0,0,0
b1,hold,58.5889,372,854,0,0,0
b1,hold,58.5936,372,854,0,0,0
b1,hold,58.5981,372,854,0,0,0
b1,hold,58.6104,372,854,0,0,0
b1,hold,58.6201,372,854,0,0,0
b1,hold,58.6243,372,854,0,1,0
b1,hold,58.6296,372,854,0,0,0
b1,hold,58.6414,372,854,0,1,0
b1,hold,58.6509,372,854,0,0,0
b1,hold,58.6550,372,854,0,1,0
b1,hold,58.6593,372,854,0,0,0
b1,hold,58.6723,372,854,0,1,0
b1,hold,58.6818,372,854,0,0,0
b1,hold,58.6860,372,854,0,0,0
b1,hold,58.6906,372,854,0,0,0
b1,hold,58.7032,372,854,0,0,0
b1,hold,58.7130,372,854,0,0,0
b1,hold,58.7176,372,854,0,0,0
b1,hold,58.7226,372,854,0,0,0
b1,hold,58.7341,372,854,0,0,0
b1,hold,58.7383,372,854,0,0,0
b1,hold,58.7453,372,854,0,1,0
b1,hold,58.7496,372,854,0,0,0
b1,hold,58.7637,372,854,0,0,0
b1,hold,58.7695,372,854,0,0,0
b1,hold,58.7770,372,854,0,0,0
b1,hold,58.7822,372,854,0,0,0
b1,hold,58.7962,372,854,0,0,0
b1,hold,58.8066,372,854,0,0,0
b1,hold,58.8120,372,854,0,0,0
b1,hold,58.8259,372,854,0,0,0
b1,hold,58.8315,372,854,0,0,0
b1,hold,58.8394,372,854,0,0,0
b1,hold,58.8448,372,854,0,1,0
b1,hold,58.8591,372,854,0,0,0
b1,hold,58.8689,372,854,0,0,0
b1,hold,58.8739,372,854,0,1,0
b1,hold,58.8881,372,854,0,0,0
b1,hold,58.8993,372,854,0,1,0
b1,hold,58.9054,372,854,0,0,0
b1,hold,58.9197,372,854,0,0,0
b1,hold,58.9247,372,854,0,1,0
b1,hold,58.9314,372,854,0,1,0
b1,hold,58.9357,372,854,0,0,0
b1,hold,58.9405,372,854,0,0,0
b1,hold,58.9511,372,854,0,0,0
b1,hold,58.9608,372,854,0,0,0
b1,hold,58.9650,372,854,0,1,0
b1,hold,58.9691,372,854,0,0,0
b1,hold,58.9823,372,854,0,1,0
b1,hold,58.9921,372,854,0,1,0
b1,hold,58.9963,372,854,0,0,0
b1,hold,59.0005,372,854,0,0,0
b1,hold,59.0133,372,854,0,1,0
b1,hold,59.0229,372,854,0,1,0
b1,hold,59.0275,372,854,0,0,0
b1,hold,59.0321,372,854,0,0,0
b1,hold,59.0446,372,854,0,1,0
b1,hold,59.0542,372,854,0,0,0
b1,hold,59.0593,372,854,0,0,0
b1,hold,59.0639,372,854,0,0,0
b1,hold,59.0758,372,854,0,0,0
b1,hold,59.0861,372,854,0,1,0
b1,hold,59.0911,372,854,0,0,0
b1,hold,59.1048,372,854,0,1,0
b1,hold,59.1098,372,854,0,0,0
b1,hold,59.1178,372,854,0,0,0
b1,hold,59.1228,372,854,0,0,0
b1,hold,59.1368,372,854,0,0,0
b1,hold,59.1469,372,854,0,1,0
b1,hold,59.1517,372,854,0,0,0
b1,hold,59.1563,372,854,0,1,0
b1,hold,59.1679,372,854,0,0,0
b1,hold,59.1782,372,854,0,0,0
b1,hold,59.1833,372,854,0,1,0
b1,hold,59.1875,372,854,0,0,0
b1,hold,59.1998,372,854,0,0,0
b1,hold,59.2098,372,854,0,0,0
b1,hold,59.2148,372,854,0,0,0
b1,hold,59.2287,372,854,0,0,0
b1,hold,59.2328,372,854,0,1,0
b1,hold,59.2414,372,854,0,0,0
b1,hold,59.2460,372,854,0,0,0
b1,hold,59.2597,372,854,0,0,0
b1,hold,59.2643,372,854,0,0,0
b1,hold,59.2723,372,854,0,0,0
b1,hold,59.2768,372,854,0,1,0
b1,hold,59.2815,372,854,0,0,0
b1,hold,59.2931,372,854,0,1,0
b1,hold,59.3025,372,854,0,0,0
b1,hold,59.3074,372,854,0,1,0
b1,hold,59.3120,372,854,0,0,0
b1,hold,59.3230,372,854,0,1,0
b1,hold,59.3328,372,854,0,0,0
b1,hold,59.3373,372,854,0,1,0
b1,hold,59.3415,372,854,0,0,0
b1,hold,59.3549,372,854,0,1,0
b1,hold,59.3651,372,854,0,0,0
b1,hold,59.3704,372,854,0,0,0
b1,hold,59.3838,372,854,0,1,0
b1,hold,59.3889,372,854,0,0,0
b1,hold,59.3964,372,854,0,1,0
b1,hold,59.4014,372,854,0,0,0
b1,hold,59.4151,372,854,0,1,0
b1,hold,59.4204,372,854,0,1,0
b1,hold,59.4275,372,854,0,0,0
b1,hold,59.4321,372,854,0,1,0
b1,hold,59.4457,372,854,0,0,0
b1,hold,59.4513,372,854,0,0,0
b1,hold,59.4598,372,854,0,1,0
b1,hold,59.4653,372,854,0,0,0
b1,hold,59.4789,372,854,0,0,0
b1,hold,59.4891,372,854,0,1,0
b1,hold,59.4937,372,854,0,1,0
b1,hold,59.4983,372,854,0,0,0
b1,hold,59.5095,372,854,0,0,0
b1,hold,59.5189,372,854,0,0,0
b1,hold,59.5231,372,854,0,1,0
b1,hold,59.5273,372,854,0,0,0
b1,hold,59.5409,372,854,0,0,0
b1,hold,59.5511,372,854,0,0,0
b1,hold,59.5557,372,854,0,1,0
b1,hold,59.5599,372,854,0,0,0
b1,hold,59.5713,372,854,0,0,0
b1,hold,59.5809,372,854,0,0,0
b1,hold,59.5852,372,854,0,1,0
b1,hold,59.5894,372,854,0,0,0
b1,hold,59.6023,372,854,0,1,0
b1,hold,59.6119,372,854,0,0,0
b1,hold,59.6165,372,854,0,0,0
b1,hold,59.6211,372,854,0,0,0
b1,hold,59.6335,372,854,0,0,0
b1,hold,59.6436,372,854,0,0,0
b1,hold,59.6487,372,854,0,1,0
b1,hold,59.6537,372,854,0,0,0
b1,hold,59.6650,372,854,0,0,0
b1,hold,59.6749,372,854,0,0,0
b1,hold,59.6799,372,854,0,1,0
b1,hold,59.6937,372,854,0,0,0
b1,hold,59.6987,372,854,0,0,0
b1,hold,59.7068,372,854,0,0,0
b1,hold,59.7118,372,854,0,0,0
b1,hold,59.7258,372,854,0,1,0
b1,hold,59.7361,372,854,0,0,0
b1,hold,59.7407,372,854,0,0,0
b1,hold,59.7457,372,854,0,0,0
b1,hold,59.7577,372,854,0,0,0
b1,hold,59.7678,372,854,0,1,0
b1,hold,59.7726,372,854,0,0,0
