phase,t_s,response,temp_index
recover,118.7173,0.00,40
recover,118.7477,0.00,40
recover,118.7785,0.00,40
recover,118.8097,0.00,40
recover,118.8405,0.00,40
recover,118.8713,0.00,40
recover,118.9018,0.00,40
recover,118.9281,0.00,40
recover,118.9535,0.00,40
recover,118.9850,0.00,40
recover,119.0153,0.00,40
recover,119.0461,0.00,40
recover,119.0776,0.00,40
recover,119.1084,0.00,40
recover,119.1398,0.00,40
recover,119.1707,0.00,40
recover,119.2013,0.00,40
recover,119.2325,0.00,40
recover,119.2631,0.00,40
recover,119.2947,0.00,40
recover,119.3252,0.00,40
recover,119.3567,0.00,40
recover,119.3874,0.00,40
recover,119.4179,0.00,40
recover,119.4497,0.00,40
recover,119.4804,0.00,40
recover,119.5109,0.00,40
recover,119.5423,0.00,40
recover,119.5736,0.00,40
recover,119.6038,0.00,40
recover,119.6354,0.00,40
recover,119.6660,0.00,40
recover,119.6975,0.00,40
recover,119.7281,0.00,40
recover,119.7589,0.00,40
recover,119.7909,0.00,40
recover,119.8216,0.00,40
recover,119.8525,0.00,40
recover,119.8834,0.00,40
recover,119.9142,0.00,40
recover,119.9449,0.00,40
recover,119.9767,0.00,40
recover,120.0074,0.00,40
recover,120.0379,0.00,40
recover,120.0698,0.00,40
recover,120.1006,0.00,40
recover,120.1313,0.00,40
recover,120.1618,0.00,40
recover,120.1936,0.00,40
recover,120.2242,0.00,40
recover,120.2557,0.00,40
recover,120.2862,0.00,40
recover,120.3180,0.00,40
recover,120.3483,0.00,40
recover,120.3788,0.00,40
recover,120.4103,0.00,40
recover,120.4410,0.00,40
recover,120.4725,0.00,40
recover,120.5029,0.00,40
recover,120.5343,0.00,40
recover,120.5647,0.00,40
recover,120.5962,0.00,40
recover,120.6276,0.00,40
recover,120.6579,0.00,40
recover,120.6894,0.00,40
recover,120.7314,0.00,40
recover,120.7617,0.00,40
recover,120.7866,0.00,40
recover,120.8126,0.00,40
recover,120.8441,0.00,40
recover,120.8757,0.00,40
recover,120.9059,0.00,40
recover,120.9372,0.00,40
recover,120.9685,0.00,40
recover,120.9989,0.00,40
recover,121.0304,0.00,40
recover,121.0608,0.00,40
recover,121.0922,0.00,40
recover,121.1224,0.00,40
recover,121.1542,0.00,40
recover,121.1846,0.00,40
recover,121.2162,0.00,40
recover,121.2466,0.00,40
recover,121.2781,0.00,40
recover,121.3085,0.00,40
recover,121.3399,0.00,40
recover,121.3715,0.00,40
recover,121.4019,0.00,40
recover,121.4334,0.00,40
recover,121.4639,0.00,40
recover,121.4954,0.00,40
recover,121.5265,0.00,40
recover,121.5574,0.00,40
recover,121.5880,0.00,40
recover,121.6185,0.00,40
recover,121.6500,0.00,40
recover,121.6806,0.00,40
recover,121.7126,0.00,40
recover,121.7426,0.00,40
recover,121.7739,0.00,40
recover,121.8053,0.00,40
recover,121.8357,0.00,40
recover,121.8664,0.00,40
recover,121.8978,0.00,40
recover,121.9285,0.00,40
recover,121.9602,0.00,40
recover,121.9907,0.00,40
recover,122.0222,0.00,40
recover,122.0525,0.00,40
recover,122.0842,0.00,40
recover,122.1145,0.00,40
recover,122.1459,0.00,40
recover,122.1768,0.00,40
recover,122.2075,0.00,40
recover,122.2394,0.00,40
recover,122.2698,0.00,40
recover,122.3014,0.00,40
recover,122.3319,0.00,40
recover,122.3626,0.00,40
recover,122.3943,0.00,40
recover,122.4248,0.00,40
recover,122.4564,0.00,40
recover,122.4869,0.00,40
recover,122.5172,0.00,40
recover,122.5485,0.00,40
recover,122.5796,0.00,40
recover,122.6113,0.00,40
recover,122.6423,0.00,40
recover,122.6731,0.00,40
recover,122.7036,0.00,40
recover,122.7480,0.00,40
recover,122.7763,0.00,40
recover,122.8014,0.00,40
recover,122.8276,0.00,40
recover,122.8590,0.00,40
recover,122.8902,0.00,40
recover,122.9203,0.00,40
recover,122.9519,0.00,40
recover,122.9825,0.00,40
recover,123.0131,0.00,40
recover,123.0447,0.00,40
recover,123.0761,0.00,40
recover,123.1066,0.00,40
recover,123.1381,0.00,40
recover,123.1689,0.00,40
recover,123.1995,0.00,40
recover,123.2312,0.00,40
recover,123.2630,0.00,40
recover,123.2936,0.00,40
recover,123.3242,0.00,40
recover,123.3544,0.00,40
recover,123.3859,0.00,40
recover,123.4167,0.00,40
recover,123.4485,0.00,40
recover,123.4782,0.00,40
recover,123.5109,0.00,40
recover,123.5405,0.00,40
recover,123.5721,0.00,40
recover,123.6036,0.00,40
recover,123.6342,0.00,40
recover,123.6647,0.00,40
recover,123.6964,0.00,40
recover,123.7279,0.00,40
recover,123.7576,0.00,40
recover,123.7894,0.00,40
recover,123.8206,0.00,40
recover,123.8518,0.00,40
recover,123.8834,0.00,40
recover,123.9124,0.00,40
recover,123.9444,0.00,40
recover,123.9753,0.00,40
recover,124.0058,0.00,40
recover,124.0374,0.00,40
recover,124.0688,0.00,40
recover,124.0980,0.00,40
recover,124.1309,0.00,40
recover,124.1615,0.00,40
recover,124.1931,0.00,40
recover,124.2236,0.00,40
recover,124.2546,0.00,40
recover,124.2850,0.00,40
recover,124.3165,0.00,40
recover,124.3470,0.00,40
recover,124.3784,0.00,40
recover,124.4100,0.00,40
recover,124.4409,0.00,40
recover,124.4720,0.00,40
recover,124.5024,0.00,40
recover,124.5330,0.00,40
recover,124.5645,0.00,40
recover,124.5950,0.00,40
recover,124.6269,0.00,40
recover,124.6579,0.00,40
recover,124.6890,0.00,40
recover,124.7196,0.00,40
recover,124.7619,0.00,40
recover,124.7923,0.00,40
recover,124.8183,0.00,40
recover,124.8442,0.00,40
recover,124.8748,0.00,40
recover,124.9052,0.00,40
recover,124.9359,0.00,40
recover,124.9676,0.00,40
recover,124.9979,0.00,40
recover,125.0294,0.00,40
recover,125.0599,0.00,40
recover,125.0913,0.00,40
recover,125.1227,0.00,40
recover,125.1529,0.00,40
recover,125.1841,0.00,40
recover,125.2156,0.00,40
recover,125.2464,0.00,40
recover,125.2771,0.00,40
recover,125.3088,0.00,40
recover,125.3391,0.00,40
recover,125.3704,0.00,40
recover,125.4018,0.00,40
recover,125.4327,0.00,40
recover,125.4638,0.00,40
recover,125.4949,0.00,40
recover,125.5255,0.00,40
recover,125.5559,0.00,40
recover,125.5874,0.00,40
recover,125.6179,0.00,40
recover,125.6495,0.00,40
recover,125.6801,0.00,40
recover,125.7116,0.00,40
recover,125.7421,0.00,40
recover,125.7732,0.00,40
recover,125.8048,0.00,40
recover,125.8354,0.00,40
recover,125.8657,0.00,40
recover,125.8971,0.00,40
recover,125.9286,0.00,40
recover,125.9598,0.00,40
recover,125.9904,0.00,40
recover,126.0208,0.00,40
recover,126.0526,0.00,40
recover,126.0834,0.00,40
recover,126.1140,0.00,40
recover,126.1455,0.00,40
recover,126.1760,0.00,40
recover,126.2074,0.00,40
recover,126.2381,0.00,40
recover,126.2687,0.00,40
recover,126.3003,0.00,40
recover,126.3307,0.00,40
recover,126.3625,0.00,40
recover,126.3928,0.00,40
recover,126.4240,0.00,40
recover,126.4550,0.00,40
recover,126.4856,0.00,40
recover,126.5173,0.00,40
recover,126.5482,0.00,40
recover,126.5784,0.00,40
recover,126.6098,0.00,40
recover,126.6408,0.00,40
recover,126.6722,0.00,40
recover,126.7035,0.00,40
recover,126.7335,0.00,40
recover,126.7770,0.00,40
recover,126.8074,0.00,40
recover,126.8389,0.00,40
recover,126.8695,0.00,40
recover,126.8999,0.00,40
recover,126.9260,0.00,40
recover,126.9520,0.00,40
recover,126.9823,0.00,40
recover,127.0126,0.00,40
recover,127.0442,0.00,40
recover,127.0747,0.00,40
recover,127.1062,0.00,40
recover,127.1365,0.00,40
recover,127.1680,0.00,40
recover,127.1993,0.00,40
recover,127.2299,0.00,40
recover,127.2605,0.00,40
recover,127.2916,0.00,40
recover,127.3226,0.00,40
recover,127.3536,0.00,40
recover,127.3847,0.00,40
recover,127.4159,0.00,40
recover,127.4474,0.00,40
recover,127.4776,0.00,40
recover,127.5090,0.00,40
recover,127.5405,0.00,40
recover,127.5712,0.00,40
recover,127.6022,0.00,40
recover,127.6328,0.00,40
recover,127.6647,0.00,40
recover,127.6947,0.00,40
recover,127.7255,0.00,40
recover,127.7569,0.00,40
recover,127.7874,0.00,40
recover,127.8189,0.00,40
recover,127.8502,0.00,40
recover,127.8809,0.00,40
recover,127.9117,0.00,40
recover,127.9435,0.00,40
recover,127.9738,0.00,40
recover,128.0046,0.00,40
recover,128.0361,0.00,40
recover,128.0668,0.00,40
recover,128.0975,0.00,40
recover,128.1290,0.00,40
recover,128.1594,0.00,40
recover,128.1913,0.00,40
recover,128.2218,0.00,40
recover,128.2523,0.00,40
recover,128.2840,0.00,40
recover,128.3146,0.00,40
recover,128.3463,0.00,40
recover,128.3767,0.00,40
recover,128.4083,0.00,40
recover,128.4392,0.00,40
recover,128.4696,0.00,40
recover,128.5005,0.00,40
recover,128.5322,0.00,40
recover,128.5629,0.00,40
recover,128.5935,0.00,40
recover,128.6253,0.00,40
recover,128.6561,0.00,40
recover,128.6869,0.00,40
recover,128.7175,0.00,40
recover,128.7491,0.00,40
recover,128.7928,0.00,40
recover,128.8223,0.00,40
recover,128.8541,0.00,40
recover,128.8848,0.00,40
recover,128.9153,0.00,40
recover,128.9471,0.00,40
recover,128.9776,0.00,40
recover,129.0085,0.00,40
recover,129.0402,0.00,40
recover,129.0706,0.00,40
recover,129.1010,0.00,40
recover,129.1271,0.00,40
recover,129.1522,0.00,40
recover,129.1825,0.00,40
recover,129.2133,0.00,40
recover,129.2461,0.00,40
recover,129.2771,0.00,40
recover,129.3077,0.00,40
recover,129.3382,0.00,40
recover,129.3696,0.00,40
recover,129.4001,0.00,40
recover,129.4317,0.00,40
recover,129.4634,0.00,40
recover,129.4937,0.00,40
recover,129.5255,0.00,40
recover,129.5552,0.00,40
recover,129.5866,0.00,40
recover,129.6173,0.00,40
recover,129.6490,0.00,40
recover,129.6797,0.00,40
recover,129.7101,0.00,40
recover,129.7420,0.00,40
recover,129.7728,0.00,40
recover,129.8034,0.00,40
recover,129.8339,0.00,40
recover,129.8654,0.00,40
recover,129.8961,0.00,40
recover,129.9275,0.00,40
recover,129.9579,0.00,40
recover,129.9894,0.00,40
recover,130.0200,0.00,40
recover,130.0523,0.00,40
recover,130.0820,0.00,40
recover,130.1137,0.00,40
recover,130.1443,0.00,40
recover,130.1758,0.00,40
recover,130.2061,0.00,40
recover,130.2376,0.00,40
recover,130.2681,0.00,40
recover,130.2996,0.00,40
recover,130.3304,0.00,40
recover,130.3612,0.00,40
recover,130.3921,0.00,40
recover,130.4237,0.00,40
recover,130.4546,0.00,40
recover,130.4855,0.00,40
recover,130.5162,0.00,40
recover,130.5479,0.00,40
recover,130.5787,0.00,40
recover,130.6092,0.00,40
recover,130.6407,0.00,40
recover,130.6713,0.00,40
recover,130.7027,0.00,40
recover,130.7331,0.00,40
recover,130.7646,0.00,40
recover,130.8072,0.00,40
recover,130.8377,0.00,40
recover,130.8685,0.00,40
recover,130.8995,0.00,40
recover,130.9306,0.00,40
recover,130.9620,0.00,40
recover,130.9927,0.00,40
recover,131.0238,0.00,40
recover,131.0541,0.00,40
recover,131.0809,0.00,40
recover,131.1075,0.00,40
recover,131.1364,0.00,40
recover,131.1675,0.00,40
recover,131.1990,0.00,40
recover,131.2295,0.00,40
recover,131.2599,0.00,40
recover,131.2916,0.00,40
recover,131.3224,0.00,40
recover,131.3532,0.00,40
recover,131.3836,0.00,40
recover,131.4151,0.00,40
recover,131.4459,0.00,40
recover,131.4769,0.00,40
recover,131.5077,0.00,40
recover,131.5393,0.00,40
recover,131.5707,0.00,40
recover,131.6016,0.00,40
recover,131.6323,0.00,40
recover,131.6635,0.00,40
recover,131.6942,0.00,40
recover,131.7251,0.00,40
recover,131.7556,0.00,40
recover,131.7875,0.00,40
recover,131.8183,0.00,40
recover,131.8491,0.00,40
recover,131.8797,0.00,40
recover,131.9115,0.00,40
recover,131.9423,0.00,40
recover,131.9735,0.00,40
recover,132.0047,0.00,40
recover,132.0349,0.00,40
recover,132.0667,0.00,40
recover,132.0973,0.00,40
recover,132.1285,0.00,40
recover,132.1586,0.00,40
recover,132.1898,0.00,40
recover,132.2211,0.00,40
recover,132.2518,0.00,40
recover,132.2829,0.00,40
recover,132.3143,0.00,40
recover,132.3456,0.00,40
recover,132.3764,0.00,40
recover,132.4071,0.00,40
recover,132.4378,0.00,40
recover,132.4686,0.00,40
recover,132.5004,0.00,40
recover,132.5315,0.00,40
recover,132.5617,0.00,40
recover,132.5933,0.00,40
recover,132.6237,0.00,40
recover,132.6553,0.00,40
recover,132.6856,0.00,40
recover,132.7171,0.00,40
recover,132.7474,0.00,40
recover,132.7788,0.00,40
recover,132.8219,0.00,40
recover,132.8514,0.00,40
recover,132.8767,0.00,40
recover,132.9030,0.00,40
recover,132.9334,0.00,40
recover,132.9652,0.00,40
recover,132.9958,0.00,40
recover,133.0264,0.00,40
recover,133.0582,0.00,40
recover,133.0891,0.00,40
recover,133.1198,0.00,40
recover,133.1504,0.00,40
recover,133.1819,0.00,40
recover,133.2123,0.00,40
recover,133.2436,0.00,40
recover,133.2743,0.00,40
recover,133.3062,0.00,40
recover,133.3375,0.00,40
recover,133.3672,0.00,40
recover,133.3990,0.00,40
recover,133.4300,0.00,40
recover,133.4607,0.00,40
recover,133.4916,0.00,40
recover,133.5224,0.00,40
recover,133.5554,0.00,40
recover,133.5856,0.00,40
recover,133.6159,0.00,40
recover,133.6468,0.00,40
recover,133.6774,0.00,40
recover,133.7092,0.00,40
recover,133.7397,0.00,40
recover,133.7701,0.00,40
recover,133.8019,0.00,40
recover,133.8322,0.00,40
recover,133.8647,0.00,40
recover,133.8951,0.00,40
recover,133.9268,0.00,40
recover,133.9562,0.00,40
recover,133.9881,0.00,40
recover,134.0188,0.00,40
recover,134.0492,0.00,40
recover,134.0806,0.00,40
recover,134.1122,0.00,40
recover,134.1428,0.00,40
recover,134.1746,0.00,40
recover,134.2052,0.00,40
recover,134.2356,0.00,40
recover,134.2668,0.00,40
recover,134.2977,0.00,40
recover,134.3296,0.00,40
recover,134.3611,0.00,40
recover,134.3912,0.00,40
recover,134.4224,0.00,40
recover,134.4536,0.00,40
recover,134.4849,0.00,40
recover,134.5160,0.00,40
recover,134.5466,0.00,40
recover,134.5781,0.00,40
recover,134.6087,0.00,40
recover,134.6392,0.00,40
recover,134.6707,0.00,40
recover,134.7011,0.00,40
recover,134.7328,0.00,40
recover,134.7639,0.00,40
recover,134.7947,0.00,40
recover,134.8373,0.00,40
recover,134.8680,0.00,40
recover,134.8987,0.00,40
recover,134.9293,0.00,40
recover,134.9611,0.00,40
recover,134.9917,0.00,40
recover,135.0225,0.00,40
recover,135.0532,0.00,40
recover,135.0789,0.00,40
recover,135.1042,0.00,40
recover,135.1353,0.00,40
recover,135.1668,0.00,40
recover,135.1976,0.00,40
recover,135.2284,0.00,40
recover,135.2599,0.00,40
recover,135.2906,0.00,40
recover,135.3218,0.00,40
recover,135.3530,0.00,40
recover,135.3838,0.00,40
recover,135.4147,0.00,40
recover,135.4460,0.00,40
recover,135.4764,0.00,40
recover,135.5071,0.00,40
recover,135.5387,0.00,40
recover,135.5692,0.00,40
recover,135.6007,0.00,40
recover,135.6310,0.00,40
recover,135.6627,0.00,40
recover,135.6934,0.00,40
recover,135.7247,0.00,40
recover,135.7556,0.00,40
recover,135.7864,0.00,40
recover,135.8171,0.00,40
recover,135.8489,0.00,40
recover,135.8795,0.00,40
recover,135.9102,0.00,40
recover,135.9417,0.00,40
recover,135.9723,0.00,40
recover,136.0030,0.00,40
recover,136.0347,0.00,40
recover,136.0654,0.00,40
recover,136.0961,0.00,40
recover,136.1278,0.00,40
recover,136.1585,0.00,40
recover,136.1891,0.00,40
recover,136.2205,0.00,40
recover,136.2508,0.00,40
recover,136.2825,0.00,40
recover,136.3132,0.00,40
recover,136.3447,0.00,40
recover,136.3751,0.00,40
recover,136.4064,0.00,40
recover,136.4376,0.00,40
recover,136.4687,0.00,40
recover,136.4995,0.00,40
recover,136.5309,0.00,40
recover,136.5612,0.00,40
recover,136.5929,0.00,40
recover,136.6231,0.00,40
recover,136.6541,0.00,40
recover,136.6853,0.00,40
recover,136.7167,0.00,40
recover,136.7467,0.00,40
recover,136.7783,0.00,40
recover,136.8088,0.00,40
recover,136.8519,0.00,40
recover,136.8823,0.00,40
recover,136.9138,0.00,40
recover,136.9442,0.00,40
recover,136.9754,0.00,40
recover,137.0066,0.00,40
recover,137.0373,0.00,40
recover,137.0682,0.00,40
recover,137.0946,0.00,40
recover,137.1199,0.00,40
recover,137.1506,0.00,40
recover,137.1814,0.00,40
recover,137.2122,0.00,40
recover,137.2429,0.00,40
recover,137.2738,0.00,40
recover,137.3056,0.00,40
recover,137.3365,0.00,40
recover,137.3672,0.00,40
recover,137.3977,0.00,40
recover,137.4287,0.00,40
recover,137.4598,0.00,40
recover,137.4908,0.00,40
recover,137.5220,0.00,40
recover,137.5525,0.00,40
recover,137.5843,0.00,40
recover,137.6146,0.00,40
recover,137.6461,0.00,40
recover,137.6769,0.00,40
recover,137.7078,0.00,40
recover,137.7388,0.00,40
recover,137.7703,0.00,40
recover,137.8011,0.00,40
recover,137.8317,0.00,40
recover,137.8635,0.00,40
recover,137.8943,0.00,40
recover,137.9248,0.00,40
recover,137.9556,0.00,40
recover,137.9875,0.00,40
recover,138.0181,0.00,40
recover,138.0486,0.00,40
recover,138.0802,0.00,40
recover,138.1106,0.00,40
recover,138.1422,0.00,40
recover,138.1727,0.00,40
recover,138.2044,0.00,40
recover,138.2347,0.00,40
recover,138.2663,0.00,40
recover,138.2968,0.00,40
recover,138.3286,0.00,40
recover,138.3597,0.00,40
recover,138.3898,0.00,40
recover,138.4211,0.00,40
recover,138.4517,0.00,40
recover,138.4833,0.00,40
recover,138.5141,0.00,40
recover,138.5446,0.00,40
recover,138.5759,0.00,40
recover,138.6063,0.00,40
recover,138.6378,0.00,40
recover,138.6692,0.00,40
recover,138.6997,0.00,40
recover,138.7306,0.00,40
recover,138.7614,0.00,40
recover,138.7931,0.00,40
recover,138.8237,0.00,40
recover,138.8673,0.00,40
recover,138.8979,0.00,40
recover,138.9284,0.00,40
recover,138.9600,0.00,40
recover,138.9905,0.00,40
recover,139.0222,0.00,40
recover,139.0531,0.00,40
recover,139.0842,0.00,40
recover,139.1148,0.00,40
recover,139.1454,0.00,40
recover,139.1765,0.00,40
recover,139.2075,0.00,40
recover,139.2386,0.00,40
recover,139.2698,0.00,40
recover,139.3009,0.00,40
recover,139.3319,0.00,40
recover,139.3623,0.00,40
recover,139.3874,0.00,40
recover,139.4124,0.00,40
recover,139.4451,0.00,40
recover,139.4742,0.00,40
recover,139.5071,0.00,40
recover,139.5369,0.00,40
recover,139.5683,0.00,40
recover,139.5992,0.00,40
recover,139.6300,0.00,40
recover,139.6608,0.00,40
recover,139.6926,0.00,40
recover,139.7235,0.00,40
recover,139.7552,0.00,40
recover,139.7848,0.00,40
recover,139.8163,0.00,40
recover,139.8479,0.00,40
recover,139.8785,0.00,40
recover,139.9101,0.00,40
recover,139.9409,0.00,40
recover,139.9715,0.00,40
recover,140.0023,0.00,40
recover,140.0344,0.00,40
recover,140.0652,0.00,40
recover,140.0961,0.00,40
recover,140.1267,0.00,40
recover,140.1573,0.00,40
recover,140.1889,0.00,40
recover,140.2197,0.00,40
recover,140.2502,0.00,40
recover,140.2818,0.00,40
recover,140.3129,0.00,40
recover,140.3434,0.00,40
recover,140.3750,0.00,40
recover,140.4060,0.00,40
recover,140.4376,0.00,40
recover,140.4674,0.00,40
recover,140.4997,0.00,40
recover,140.5296,0.00,40
recover,140.5603,0.00,40
recover,140.5918,0.00,40
recover,140.6228,0.00,40
recover,140.6538,0.00,40
recover,140.6847,0.00,40
recover,140.7157,0.00,40
recover,140.7467,0.00,40
recover,140.7774,0.00,40
recover,140.8085,0.00,40
recover,140.8391,0.00,40
recover,140.8824,0.00,40
recover,140.9127,0.00,40
recover,140.9432,0.00,40
recover,140.9683,0.00,40
recover,140.9948,0.00,40
recover,141.0252,0.00,40
recover,141.0569,0.00,40
recover,141.0874,0.00,40
recover,141.1179,0.00,40
recover,141.1496,0.00,40
recover,141.1802,0.00,40
recover,141.2117,0.00,40
recover,141.2422,0.00,40
recover,141.2731,0.00,40
recover,141.3046,0.00,40
recover,141.3360,0.00,40
recover,141.3665,0.00,40
recover,141.3974,0.00,40
recover,141.4295,0.00,40
recover,141.4602,0.00,40
recover,141.4905,0.00,40
recover,141.5210,0.00,40
recover,141.5524,0.00,40
recover,141.5831,0.00,40
recover,141.6146,0.00,40
recover,141.6452,0.00,40
recover,141.6758,0.00,40
recover,141.7074,0.00,40
recover,141.7377,0.00,40
recover,141.7692,0.00,40
recover,141.8008,0.00,40
recover,141.8315,0.00,40
recover,141.8618,0.00,40
recover,141.8935,0.00,40
recover,141.9241,0.00,40
recover,141.9556,0.00,40
recover,141.9868,0.00,40
recover,142.0176,0.00,40
recover,142.0484,0.00,40
recover,142.0798,0.00,40
recover,142.1105,0.00,40
recover,142.1413,0.00,40
recover,142.1718,0.00,40
recover,142.2034,0.00,40
recover,142.2343,0.00,40
recover,142.2652,0.00,40
recover,142.2960,0.00,40
recover,142.3270,0.00,40
recover,142.3577,0.00,40
recover,142.3896,0.00,40
recover,142.4200,0.00,40
recover,142.4508,0.00,40
recover,142.4828,0.00,40
recover,142.5133,0.00,40
recover,142.5439,0.00,40
recover,142.5750,0.00,40
recover,142.6068,0.00,40
recover,142.6376,0.00,40
recover,142.6684,0.00,40
recover,142.6993,0.00,40
recover,142.7298,0.00,40
recover,142.7608,0.00,40
recover,142.7917,0.00,40
recover,142.8236,0.00,40
recover,142.8547,0.00,40
recover,142.8970,0.00,40
recover,142.9278,0.00,40
recover,142.9585,0.00,40
recover,142.9891,0.00,40
recover,143.0207,0.00,40
recover,143.0514,0.00,40
recover,143.0826,0.00,40
recover,143.1149,0.00,40
recover,143.1446,0.00,40
recover,143.1752,0.00,40
recover,143.2013,0.00,40
recover,143.2275,0.00,40
recover,143.2575,0.00,40
recover,143.2883,0.00,40
recover,143.3191,0.00,40
recover,143.3496,0.00,40
recover,143.3814,0.00,40
recover,143.4119,0.00,40
recover,143.4435,0.00,40
recover,143.4744,0.00,40
recover,143.5052,0.00,40
recover,143.5360,0.00,40
recover,143.5667,0.00,40
recover,143.5983,0.00,40
recover,143.6291,0.00,40
recover,143.6594,0.00,40
recover,143.6909,0.00,40
recover,143.7215,0.00,40
recover,143.7532,0.00,40
recover,143.7843,0.00,40
recover,143.8145,0.00,40
recover,143.8467,0.00,40
recover,143.8768,0.00,40
recover,143.9075,0.00,40
recover,143.9385,0.00,40
recover,143.9699,0.00,40
recover,144.0009,0.00,40
recover,144.0319,0.00,40
recover,144.0635,0.00,40
recover,144.0942,0.00,40
recover,144.1255,0.00,40
recover,144.1556,0.00,40
recover,144.1867,0.00,40
recover,144.2180,0.00,40
recover,144.2489,0.00,40
recover,144.2800,0.00,40
recover,144.3118,0.00,40
recover,144.3418,0.00,40
recover,144.3730,0.00,40
recover,144.4039,0.00,40
recover,144.4349,0.00,40
recover,144.4656,0.00,40
recover,144.4965,0.00,40
recover,144.5282,0.00,40
recover,144.5588,0.00,40
recover,144.5902,0.00,40
recover,144.6206,0.00,40
recover,144.6520,0.00,40
recover,144.6831,0.00,40
recover,144.7146,0.00,40
recover,144.7449,0.00,40
recover,144.7763,0.00,40
recover,144.8076,0.00,40
recover,144.8392,0.00,40
recover,144.8697,0.00,40
recover,144.9134,0.00,40
recover,144.9426,0.00,40
recover,144.9735,0.00,40
recover,145.0049,0.00,40
recover,145.0356,0.00,40
recover,145.0668,0.00,40
recover,145.0980,0.00,40
recover,145.1283,0.00,40
recover,145.1532,0.00,40
recover,145.1795,0.00,40
recover,145.2104,0.00,40
recover,145.2418,0.00,40
recover,145.2724,0.00,40
recover,145.3040,0.00,40
recover,145.3345,0.00,40
recover,145.3662,0.00,40
recover,145.3968,0.00,40
recover,145.4279,0.00,40
recover,145.4582,0.00,40
recover,145.4899,0.00,40
recover,145.5205,0.00,40
recover,145.5518,0.00,40
recover,145.5824,0.00,40
recover,145.6139,0.00,40
recover,145.6453,0.00,40
recover,145.6760,0.00,40
recover,145.7068,0.00,40
recover,145.7380,0.00,40
recover,145.7686,0.00,40
recover,145.7991,0.00,40
recover,145.8304,0.00,40
recover,145.8620,0.00,40
recover,145.8925,0.00,40
recover,145.9240,0.00,40
recover,145.9544,0.00,40
recover,145.9851,0.00,40
recover,146.0160,0.00,40
recover,146.0483,0.00,40
recover,146.0790,0.00,40
recover,146.1093,0.00,40
recover,146.1410,0.00,40
recover,146.1716,0.00,40
recover,146.2024,0.00,40
recover,146.2339,0.00,40
recover,146.2644,0.00,40
recover,146.2962,0.00,40
recover,146.3264,0.00,40
recover,146.3573,0.00,40
recover,146.3884,0.00,40
recover,146.4196,0.00,40
recover,146.4510,0.00,40
recover,146.4812,0.00,40
recover,146.5129,0.00,40
recover,146.5436,0.00,40
recover,146.5748,0.00,40
recover,146.6058,0.00,40
recover,146.6365,0.00,40
recover,146.6673,0.00,40
recover,146.6989,0.00,40
recover,146.7305,0.00,40
recover,146.7606,0.00,40
recover,146.7911,0.00,40
recover,146.8227,0.00,40
recover,146.8532,0.00,40
recover,146.8847,0.00,40
recover,146.9271,0.00,40
recover,146.9580,0.00,40
recover,146.9886,0.00,40
recover,147.0195,0.00,40
recover,147.0502,0.00,40
recover,147.0769,0.00,40
recover,147.1024,0.00,40
recover,147.1328,0.00,40
recover,147.1635,0.00,40
recover,147.1940,0.00,40
recover,147.2258,0.00,40
recover,147.2566,0.00,40
recover,147.2875,0.00,40
recover,147.3183,0.00,40
recover,147.3488,0.00,40
recover,147.3804,0.00,40
recover,147.4112,0.00,40
recover,147.4423,0.00,40
recover,147.4736,0.00,40
recover,147.5052,0.00,40
recover,147.5352,0.00,40
recover,147.5664,0.00,40
recover,147.5966,0.00,40
recover,147.6280,0.00,40
recover,147.6588,0.00,40
recover,147.6899,0.00,40
recover,147.7213,0.00,40
recover,147.7521,0.00,40
recover,147.7835,0.00,40
recover,147.8144,0.00,40
recover,147.8453,0.00,40
recover,147.8762,0.00,40
recover,147.9067,0.00,40
recover,147.9384,0.00,40
recover,147.9690,0.00,40
recover,147.9996,0.00,40
recover,148.0312,0.00,40
recover,148.0623,0.00,40
recover,148.0927,0.00,40
recover,148.1246,0.00,40
recover,148.1551,0.00,40
recover,148.1866,0.00,40
recover,148.2170,0.00,40
recover,148.2487,0.00,40
recover,148.2793,0.00,40
recover,148.3096,0.00,40
recover,148.3413,0.00,40
recover,148.3722,0.00,40
recover,148.4030,0.00,40
recover,148.4338,0.00,40
recover,148.4656,0.00,40
recover,148.4963,0.00,40
recover,148.5270,0.00,40
recover,148.5579,0.00,40
recover,148.5894,0.00,40
recover,148.6200,0.00,40
recover,148.6508,0.00,40
recover,148.6823,0.00,40
recover,148.7137,0.00,40
recover,148.7443,0.00,40
recover,148.7748,0.00,40
recover,148.8063,0.00,40
recover,148.8366,0.00,40
recover,148.8681,0.00,40
recover,148.8986,0.00,40
recover,148.9421,0.00,40
recover,148.9727,0.00,40
recover,149.0044,0.00,40
recover,149.0351,0.00,40
recover,149.0655,0.00,40
recover,149.0963,0.00,40
recover,149.1221,0.00,40
recover,149.1476,0.00,40
recover,149.1776,0.00,40
recover,149.2087,0.00,40
recover,149.2398,0.00,40
recover,149.2715,0.00,40
recover,149.3015,0.00,40
recover,149.3332,0.00,40
recover,149.3633,0.00,40
recover,149.3942,0.00,40
recover,149.4251,0.00,40
recover,149.4564,0.00,40
recover,149.4887,0.00,40
recover,149.5186,0.00,40
recover,149.5501,0.00,40
recover,149.5810,0.00,40
recover,149.6117,0.00,40
recover,149.6432,0.00,40
