fichero,t_wall_iso,t_unix,n
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.122773,1789674518.123,156
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.152902,1789674518.153,157
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.188312,1789674518.188,158
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.220558,1789674518.221,159
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.253736,1789674518.254,160
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.288592,1789674518.289,161
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.320740,1789674518.321,162
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.354584,1789674518.355,163
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.390438,1789674518.390,164
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.424198,1789674518.424,165
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.456283,1789674518.456,166
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.495352,1789674518.495,167
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.523991,1789674518.524,168
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.561972,1789674518.562,169
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.590691,1789674518.591,170
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.620119,1789674518.620,171
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.652248,1789674518.652,172
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.688191,1789674518.688,173
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.721347,1789674518.721,174
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.752182,1789674518.752,175
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.788247,1789674518.788,176
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.825879,1789674518.826,177
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.855880,1789674518.856,178
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.888517,1789674518.889,179
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.926400,1789674518.926,180
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.959352,1789674518.959,181
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.991986,1789674518.992,182
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.024135,1789674519.024,183
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.055980,1789674519.056,184
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.093311,1789674519.093,185
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.120473,1789674519.120,186
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.152701,1789674519.153,187
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.188121,1789674519.188,188
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.220342,1789674519.220,189
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.252825,1789674519.253,190
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.288581,1789674519.289,191
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.324182,1789674519.324,192
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.355945,1789674519.356,193
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.392892,1789674519.393,194
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.421306,1789674519.421,195
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.452798,1789674519.453,196
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.492008,1789674519.492,197
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.522378,1789674519.522,198
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.555225,1789674519.555,199
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.592146,1789674519.592,200
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.624888,1789674519.625,201
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.654711,1789674519.655,202
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.690696,1789674519.691,203
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.720449,1789674519.720,204
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.752852,1789674519.753,205
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.787834,1789674519.788,206
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.820076,1789674519.820,207
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.855397,1789674519.855,208
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.895831,1789674519.896,209
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.923549,1789674519.924,210
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.957137,1789674519.957,211
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:39.992746,1789674519.993,212
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.020508,1789674520.021,213
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.054129,1789674520.054,214
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.091908,1789674520.092,215
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.121327,1789674520.121,216
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.152258,1789674520.152,217
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.184077,1789674520.184,218
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.220187,1789674520.220,219
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.252878,1789674520.253,220
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.288821,1789674520.289,221
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.322489,1789674520.323,222
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.356107,1789674520.356,223
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.389500,1789674520.390,224
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.425218,1789674520.425,225
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.456930,1789674520.457,226
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.493804,1789674520.494,227
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.522342,1789674520.522,228
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.555591,1789674520.556,229
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.584703,1789674520.585,230
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.621047,1789674520.621,231
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.654157,1789674520.654,232
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.691631,1789674520.692,233
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.720169,1789674520.720,234
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.753284,1789674520.753,235
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.786008,1789674520.786,236
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.822059,1789674520.822,237
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.855413,1789674520.855,238
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.891681,1789674520.892,239
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.925069,1789674520.925,240
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.956379,1789674520.956,241
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:40.987796,1789674520.988,242
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.025329,1789674521.025,243
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.052796,1789674521.053,244
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.090994,1789674521.091,245
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.121236,1789674521.121,246
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.152279,1789674521.152,247
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.185789,1789674521.186,248
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.223453,1789674521.223,249
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.253426,1789674521.253,250
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.288092,1789674521.288,251
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.322442,1789674521.322,252
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.355129,1789674521.355,253
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.391091,1789674521.391,254
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.424766,1789674521.425,255
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.456225,1789674521.456,256
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.497895,1789674521.498,257
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.520757,1789674521.521,258
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.556177,1789674521.556,259
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.592691,1789674521.593,260
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.622625,1789674521.623,261
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.652016,1789674521.652,262
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.693688,1789674521.694,263
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.725058,1789674521.725,264
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.753341,1789674521.753,265
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.795525,1789674521.796,266
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.820897,1789674521.821,267
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.853238,1789674521.853,268
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.889540,1789674521.890,269
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.925980,1789674521.926,270
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.956083,1789674521.956,271
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:41.992711,1789674521.993,272
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.023260,1789674522.023,273
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.054816,1789674522.055,274
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.091987,1789674522.092,275
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.121394,1789674522.121,276
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.152349,1789674522.152,277
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.188499,1789674522.189,278
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.222551,1789674522.223,279
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.252265,1789674522.252,280
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.292504,1789674522.293,281
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.320393,1789674522.320,282
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:42.356200,1789674522.356,283
