fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.079772,1789674349.080,111
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.114385,1789674349.114,112
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.150622,1789674349.151,113
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.187458,1789674349.187,114
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.221790,1789674349.222,115
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.257629,1789674349.258,116
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.294366,1789674349.294,117
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.334529,1789674349.335,118
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.368562,1789674349.369,119
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.405044,1789674349.405,120
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.437758,1789674349.438,121
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.474703,1789674349.475,122
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.511518,1789674349.512,123
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.545032,1789674349.545,124
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.584893,1789674349.585,125
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.614460,1789674349.614,126
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.658027,1789674349.658,127
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.689673,1789674349.690,128
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.722021,1789674349.722,129
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.767002,1789674349.767,130
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.794982,1789674349.795,131
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.834697,1789674349.835,132
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.868820,1789674349.869,133
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.908071,1789674349.908,134
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.938610,1789674349.939,135
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.976868,1789674349.977,136
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.013890,1789674350.014,137
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.045875,1789674350.046,138
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.082453,1789674350.082,139
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.121352,1789674350.121,140
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.154904,1789674350.155,141
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.189620,1789674350.190,142
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.229362,1789674350.229,143
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.263794,1789674350.264,144
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.300855,1789674350.301,145
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.337722,1789674350.338,146
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.375209,1789674350.375,147
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.407482,1789674350.408,148
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.446402,1789674350.446,149
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.479469,1789674350.479,150
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.513667,1789674350.514,151
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.551976,1789674350.552,152
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.585320,1789674350.585,153
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.622809,1789674350.623,154
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.658576,1789674350.659,155
