index,dt_ms,ok
1024,7.325430,1
1025,12.481485,1
1026,11.619619,1
1027,6.118586,1
1028,13.737046,1
1029,10.503301,1
1030,6.202170,1
1031,13.721722,1
1032,11.591445,1
1033,6.209177,1
1034,13.707698,1
1035,10.457324,1
1036,6.218299,1
1037,13.757510,1
1038,11.610281,1
1039,6.183111,1
1040,13.648234,1
1041,10.476694,1
1042,6.158489,1
1043,13.763702,1
1044,11.541856,1
1045,6.254458,1
1046,13.688478,1
1047,10.555244,1
1048,6.177035,1
1049,13.725428,1
1050,11.523528,1
1051,6.205031,1
1052,13.739951,1
1053,10.570582,1
1054,6.129068,1
1055,13.697981,1
1056,11.441807,1
1057,7.288187,1
1058,12.623467,1
1059,10.513324,1
1060,6.269008,1
1061,14.732850,1
1062,10.460963,1
1063,7.227369,1
1064,12.662162,1
1065,11.579256,1
1066,6.277160,1
1067,13.652940,1
1068,10.494264,1
1069,7.251193,1
1070,12.689818,1
1071,10.458963,1
1072,6.259339,1
1073,14.740086,1
1074,10.545179,1
1075,7.217183,1
1076,12.670501,1
1077,11.581056,1
1078,6.274439,1
1079,13.645570,1
1080,10.576290,1
1081,7.172111,1
1082,12.647931,1
1083,11.520857,1
1084,6.174376,1
1085,13.715203,1
1086,11.590015,1
1087,6.210006,1
1088,12.565398,1
1089,11.570320,1
1090,6.148367,1
1091,13.718197,1
1092,10.450247,1
1093,6.262282,1
1094,13.678536,1
1095,12.692726,1
1096,7.209594,1
1097,11.655749,1
1098,10.484871,1
1099,6.281048,1
1100,13.682430,1
1101,11.602740,1
1102,7.261452,1
1103,12.731549,1
1104,11.497808,1
1105,6.258764,1
1106,12.591208,1
1107,6.199181,1
1108,6.220502,1
1109,7.244095,1
1110,11.549047,1
1111,12.602399,1
1112,6.130919,1
1113,12.672900,1
1114,11.564730,1
1115,6.267847,1
1116,12.581903,1
1117,12.626383,1
1118,7.167059,1
1119,11.605605,1
1120,11.633586,1
1121,6.249517,1
1122,12.630746,1
1123,6.198514,1
1124,7.371843,1
1125,6.193059,1
1126,12.585120,1
1127,10.473457,1
1128,6.188236,1
1129,13.716296,1
1130,11.888112,1
1131,6.361722,1
1132,12.954599,1
1133,11.917385,1
1134,6.235589,1
1135,13.050820,1
1136,11.586758,1
1137,6.146950,1
1138,13.723527,1
1139,10.493302,1
1140,6.236148,1
1141,13.656481,1
1142,11.579503,1
1143,6.153189,1
1144,13.719753,1
1145,10.438855,1
1146,6.130694,1
1147,13.759114,1
1148,11.526278,1
1149,7.359993,1
1150,12.520066,1
1151,10.553929,1
1152,6.137850,1
1153,14.821376,1
1154,10.719088,1
1155,6.546394,1
1156,12.971625,1
1157,10.898673,1
1158,6.287714,1
1159,14.247275,1
1160,10.982097,1
1161,6.573789,1
1162,13.046718,1
1163,10.866204,1
1164,6.351383,1
1165,14.378555,1
1166,10.965683,1
1167,6.474676,1
1168,13.043945,1
1169,11.089734,1
1170,6.628301,1
1171,13.032189,1
1172,11.628794,1
1173,6.239141,1
1174,13.727867,1
1175,10.584020,1
1176,7.313602,1
1177,12.599182,1
1178,11.527873,1
1179,6.145814,1
1180,13.690727,1
1181,10.522142,1
1182,7.245400,1
1183,12.603554,1
1184,11.386750,1
1185,7.254007,1
1186,12.617427,1
1187,10.414598,1
1188,6.224900,1
1189,14.818543,1
1190,10.439285,1
1191,7.242604,1
1192,12.708479,1
1193,11.506354,1
1194,6.207694,1
1195,13.680433,1
1196,10.579026,1
1197,7.181443,1
1198,12.675399,1
1199,11.479073,1
1200,6.200423,1
1201,13.736683,1
1202,10.513719,1
1203,6.234613,1
1204,13.653193,1
1205,11.504450,1
1206,7.216057,1
1207,12.683706,1
1208,10.411524,1
1209,6.247194,1
1210,13.683773,1
1211,11.667143,1
1212,7.258961,1
1213,12.673231,1
1214,10.442883,1
1215,6.151199,1
1216,14.733628,1
1217,10.503495,1
1218,6.171414,1
1219,13.690782,1
1220,11.576356,1
1221,6.170145,1
1222,13.729439,1
1223,11.444929,1
1224,6.311100,1
1225,12.538618,1
1226,11.589369,1
1227,6.132752,1
1228,13.775679,1
1229,10.440676,1
1230,6.201397,1
1231,14.082369,1
1232,12.037885,1
1233,7.539684,1
1234,11.670703,1
1235,10.351066,1
1236,6.182489,1
1237,14.712461,1
1238,11.519890,1
1239,7.299074,1
1240,11.492551,1
1241,12.665975,1
1242,6.107897,1
1243,12.707672,1
1244,11.397968,1
1245,6.189394,1
1246,12.630255,1
1247,6.182087,1
1248,6.245091,1
1249,7.258402,1
1250,11.514578,1
1251,12.661076,1
1252,6.134817,1
1253,12.688735,1
1254,11.520516,1
1255,6.284585,1
1256,12.545231,1
1257,6.204082,1
1258,6.235436,1
1259,7.312841,1
1260,11.568219,1
1261,11.568042,1
1262,6.181408,1
1263,14.757679,1
1264,10.415834,1
1265,7.383634,1
1266,12.535897,1
1267,11.612138,1
1268,6.176837,1
1269,13.723902,1
1270,10.376651,1
1271,6.172093,1
1272,13.703969,1
1273,10.959757,1
1274,6.304427,1
1275,14.020100,1
1276,10.640431,1
1277,6.191026,1
1278,13.729229,1
1279,11.546475,1
1280,7.362490,1
1281,12.643777,1
1282,10.506628,1
1283,6.170534,1
1284,13.715475,1
1285,11.580829,1
1286,6.271072,1
1287,13.768220,1
1288,10.529591,1
1289,6.171152,1
1290,13.916149,1
1291,10.920856,1
1292,6.352820,1
1293,14.400752,1
1294,10.996835,1
1295,6.484300,1
1296,12.953734,1
1297,10.938573,1
1298,7.573955,1
1299,12.155071,1
1300,10.963614,1
1301,6.379040,1
1302,14.213079,1
1303,10.894487,1
1304,6.687433,1
1305,13.217376,1
1306,10.881408,1
1307,7.326054,1
1308,12.601733,1
1309,11.534898,1
1310,6.169581,1
1311,13.760986,1
1312,10.538145,1
1313,7.213041,1
1314,12.658818,1
1315,11.578402,1
1316,6.242688,1
1317,13.622831,1
1318,10.567413,1
1319,7.212938,1
1320,12.659093,1
1321,11.467115,1
1322,6.255330,1
1323,13.763576,1
1324,10.553993,1
1325,6.130340,1
1326,13.721785,1
1327,11.479174,1
1328,7.279992,1
1329,12.623697,1
1330,10.541273,1
1331,6.203806,1
1332,13.684221,1
1333,11.522494,1
1334,7.197998,1
1335,12.669778,1
1336,11.561235,1
1337,6.243231,1
1338,13.668280,1
1339,10.617676,1
1340,7.292403,1
1341,12.670412,1
1342,10.517385,1
1343,6.241409,1
1344,13.628143,1
1345,11.595208,1
1346,7.461091,1
1347,12.963656,1
1348,10.594164,1
1349,7.280534,1
1350,12.687076,1
1351,11.062656,1
1352,6.313839,1
1353,13.035325,1
1354,11.572316,1
1355,7.181209,1
1356,13.085383,1
1357,10.601978,1
1358,7.234716,1
1359,12.653194,1
1360,12.523811,1
1361,6.216765,1
1362,12.656776,1
1363,10.423440,1
1364,6.216221,1
1365,13.603526,1
1366,11.633251,1
1367,6.158255,1
1368,13.819967,1
1369,11.574421,1
1370,6.537652,1
1371,13.113159,1
1372,10.866482,1
1373,6.370522,1
1374,13.039498,1
1375,10.901885,1
1376,6.554820,1
1377,14.201116,1
1378,11.982838,1
1379,6.322540,1
1380,11.914451,1
1381,11.895287,1
1382,6.293766,1
1383,13.266445,1
1384,11.971381,1
1385,6.438429,1
1386,12.799007,1
1387,11.612141,1
1388,7.328153,1
1389,11.470873,1
1390,11.607292,1
1391,6.156049,1
1392,13.749357,1
1393,11.541260,1
1394,7.360193,1
1395,11.511550,1
1396,11.632687,1
1397,6.135334,1
1398,14.965817,1
1399,11.047345,1
1400,6.288717,1
1401,13.002096,1
1402,10.674926,1
1403,6.164576,1
