index,dt_ms,ok
850,0.655369,1
851,0.963077,1
852,0.654524,1
853,9.680114,1
854,0.934044,1
855,0.621532,1
856,0.641021,1
857,0.617363,1
858,0.638691,1
859,0.616824,1
860,0.626137,1
861,0.642972,1
862,5.850910,1
863,0.604050,1
864,0.637160,1
865,0.618336,1
866,0.988437,1
867,0.937652,1
868,0.632825,1
869,0.624489,1
870,0.635025,1
871,0.612641,1
872,0.971062,1
873,0.640071,1
874,0.612004,1
875,0.621817,1
876,0.619929,1
877,0.619822,1
878,9.753460,1
879,0.934408,1
880,0.647123,1
881,0.601218,1
882,0.637821,1
883,0.621402,1
884,0.619966,1
885,0.995568,1
886,5.985216,1
887,0.550932,1
888,0.631255,1
889,0.619859,1
890,0.602932,1
891,0.632716,1
892,0.598286,1
893,0.611184,1
894,0.618610,1
895,0.617416,1
896,0.616767,1
897,0.940699,1
898,0.632826,1
899,0.626320,1
900,0.609985,1
901,0.616859,1
902,0.606258,1
903,9.725428,1
904,0.833000,1
905,0.586125,1
906,0.625914,1
907,0.604101,1
908,0.625707,1
909,0.695001,1
910,1.033131,1
911,6.142003,1
912,0.839625,1
913,0.596512,1
914,0.610897,1
915,0.600821,1
916,0.614949,1
917,0.605505,1
918,0.616544,1
919,0.587486,1
920,0.620408,1
921,0.599864,1
922,0.635715,1
923,0.594550,1
924,0.577362,1
925,0.652879,1
926,0.593424,1
927,0.610308,1
928,9.603600,1
929,0.572314,1
930,0.623668,1
931,0.615171,1
932,0.626741,1
933,0.589299,1
934,0.602727,1
935,0.609128,1
936,0.621450,1
937,0.620774,1
938,5.780580,1
939,0.579044,1
940,0.593781,1
941,0.637500,1
942,0.590612,1
943,0.606449,1
944,0.608510,1
945,0.613344,1
946,0.605434,1
947,1.026800,1
948,0.929732,1
949,0.584443,1
950,0.631991,1
951,0.602890,1
952,0.616070,1
953,0.612482,1
954,9.873751,1
955,0.890046,1
956,0.591394,1
957,0.614411,1
958,0.612465,1
959,0.625122,1
960,0.626296,1
961,0.591056,1
962,0.627320,1
963,6.347807,1
964,0.862114,1
965,0.592479,1
966,0.596276,1
967,0.622267,1
968,0.603003,1
969,0.630584,1
970,0.608994,1
971,0.592428,1
972,0.611047,1
973,0.642824,1
974,0.581443,1
975,0.614932,1
976,0.627085,1
977,0.610867,1
978,0.621124,1
979,0.604138,1
980,9.721936,1
981,0.532617,1
982,0.625378,1
983,0.579004,1
984,0.625507,1
985,0.593355,1
986,0.628548,1
987,0.617032,1
988,0.615678,1
989,0.601218,1
990,5.764535,1
991,0.555629,1
992,0.647198,1
993,0.626165,1
994,0.617487,1
995,0.547712,1
996,0.662318,1
997,0.626030,1
998,0.624835,1
999,0.575648,1
1000,0.624807,1
1001,0.650507,1
1002,0.594007,1
1003,0.595212,1
1004,0.630068,1
1005,0.610442,1
1006,0.630811,1
1007,9.926544,1
1008,0.904715,1
1009,0.985321,1
1010,0.983352,1
1011,0.988515,1
1012,0.619252,1
1013,0.958551,1
1014,5.615790,1
1015,0.922545,1
1016,0.627622,1
1017,0.803446,1
1018,0.965976,1
1019,0.918422,1
1020,1.001552,1
1021,0.950808,1
1022,0.958136,1
1023,0.636605,1
1024,0.968236,1
1025,0.636929,1
1026,0.636530,1
1027,10.004965,1
1028,0.916462,1
1029,0.985260,1
1030,0.983462,1
1031,0.608945,1
1032,0.673914,1
1033,0.574033,1
1034,0.623865,1
1035,6.220087,1
1036,0.913415,1
1037,0.946638,1
1038,0.659162,1
1039,0.938320,1
1040,0.972158,1
1041,0.995638,1
1042,0.983927,1
1043,0.937471,1
1044,0.626315,1
1045,0.664627,1
1046,0.553905,1
1047,9.929329,1
1048,0.622749,1
1049,0.681317,1
1050,0.605779,1
1051,0.608014,1
1052,0.622409,1
1053,0.971798,1
1054,0.612674,1
1055,0.632213,1
1056,5.932382,1
1057,0.585233,1
1058,0.621161,1
