trial_file,dof,speed,force_set,target,t_cmd_s,write_cost_s,rate_hz,latency_ms,baseline_pos,final_pos,delta_pos,force_base_g,force_final_dev_g,max_abs_force_g,settled,aborted,hold,hold_base_g,max_abs_force_hold_g,max_hold_dev_g
trial_dof2_v750_n10.csv,2,750,3000,300,0.201210,0.000975,599.7,73.5,96.0,1449.7,1353.7,-8,45,38,1,0,,,0,0
trial_dof2_v100_n04.csv,2,100,3000,300,0.201791,0.001092,502.2,76.7,96.0,1449.8,1353.8,-8,47,42,1,0,,,0,0
trial_dof2_v250_n00.csv,2,250,3000,300,0.204607,0.000868,575.8,78.1,95.5,1449.7,1354.2,-8,46,41,1,0,,,0,0
trial_dof2_v100_n15.csv,2,100,3000,300,0.205089,0.001127,499.2,65.8,96.0,1451.0,1355.0,-9,47,47,1,0,,,0,0
trial_dof2_v250_n01.csv,2,250,3000,300,0.204121,0.000921,553.5,92.4,96.0,1450.3,1354.3,-10,49,42,1,0,,,0,0
trial_dof2_v250_n11.csv,2,250,3000,300,0.200956,0.000842,540.7,72.1,96.0,1450.0,1354.0,-9,48,45,1,0,,,0,0
trial_dof2_v750_n16.csv,2,750,3000,300,0.201103,0.000983,613.8,87.6,96.0,1449.0,1353.0,-10,49,41,1,0,,,0,0
trial_dof2_v500_n17.csv,2,500,3000,300,0.201463,0.000980,555.5,73.5,96.0,1449.9,1353.9,-10,50,43,1,0,,,0,0
trial_dof2_v750_n07.csv,2,750,3000,300,0.205087,0.001032,585.0,64.4,96.0,1449.0,1353.0,-9,48,40,1,0,,,0,0
trial_dof2_v750_n13.csv,2,750,3000,300,0.205075,0.000977,618.4,62.8,96.0,1449.5,1353.5,-9,48,40,1,0,,,0,0
trial_dof2_v500_n10.csv,2,500,3000,300,0.204530,0.000910,594.9,66.4,96.0,1449.7,1353.7,-10,51,42,1,0,,,0,0
trial_dof2_v750_n09.csv,2,750,3000,300,0.205072,0.001096,606.2,82.1,96.0,1450.0,1354.0,-10,51,42,1,0,,,0,0
trial_dof2_v250_n05.csv,2,250,3000,300,0.204745,0.000943,571.5,81.9,96.0,1450.4,1354.4,-10,50,45,1,0,,,0,0
trial_dof2_v1000_n18.csv,2,1000,3000,300,0.205362,0.000866,640.8,103.1,96.0,1450.0,1354.0,-10,49,40,1,0,,,0,0
trial_dof2_v500_n06.csv,2,500,3000,300,0.200605,0.000568,604.6,76.0,96.0,1449.4,1353.4,-10,49,42,1,0,,,0,0
trial_dof2_v1000_n16.csv,2,1000,3000,300,0.201269,0.000947,600.4,88.3,96.0,1450.0,1354.0,-9,47,40,1,0,,,0,0
trial_dof2_v100_n00.csv,2,100,3000,300,0.204168,0.000857,508.2,77.4,96.0,1449.8,1353.8,-9,50,45,1,0,,,0,0
trial_dof2_v750_n12.csv,2,750,3000,300,0.204817,0.000585,611.8,66.5,96.0,1449.0,1353.0,-9,49,40,1,0,,,0,0
trial_dof2_v250_n15.csv,2,250,3000,300,0.204652,0.000938,567.1,97.5,96.0,1449.1,1353.1,-10,51,46,1,0,,,0,0
trial_dof2_v500_n18.csv,2,500,3000,300,0.206231,0.000981,578.9,94.1,96.0,1449.0,1353.0,-9,48,43,1,0,,,0,0
trial_dof2_v1000_n12.csv,2,1000,3000,300,0.205206,0.001187,637.9,110.1,96.0,1449.7,1353.7,-10,52,46,1,0,,,0,0
trial_dof2_v100_n03.csv,2,100,3000,300,0.204092,0.000607,632.4,62.7,96.0,1451.0,1355.0,-9,48,44,1,0,,,0,0
trial_dof2_v1000_n15.csv,2,1000,3000,300,0.205487,0.000615,625.9,81.6,96.0,1450.0,1354.0,-10,48,42,1,0,,,0,0
trial_dof2_v500_n16.csv,2,500,3000,300,0.205576,0.000924,587.7,92.3,96.0,1450.0,1354.0,-10,50,42,1,0,,,0,0
trial_dof2_v1000_n10.csv,2,1000,3000,300,0.201125,0.000970,629.6,79.8,96.0,1449.8,1353.8,-10,49,40,1,0,,,0,0
trial_dof2_v250_n06.csv,2,250,3000,300,0.205225,0.000959,560.2,72.3,96.0,1449.7,1353.7,-9,48,45,1,0,,,0,0
trial_dof2_v500_n00.csv,2,500,3000,300,0.204788,0.000577,612.1,82.5,96.0,1449.4,1353.4,-9,50,42,1,0,,,0,0
trial_dof2_v500_n15.csv,2,500,3000,300,0.204750,0.000914,600.8,73.0,96.0,1450.5,1354.5,-10,50,42,1,0,,,0,0
trial_dof2_v1000_n09.csv,2,1000,3000,300,0.201523,0.000987,650.7,61.6,96.0,1449.6,1353.6,-10,51,45,1,0,,,0,0
trial_dof2_v750_n15.csv,2,750,3000,300,0.204428,0.000638,629.4,73.7,96.0,1450.3,1354.3,-9,49,42,1,0,,,0,0
trial_dof2_v750_n11.csv,2,750,3000,300,0.200864,0.000654,624.1,74.6,96.0,1449.4,1353.4,-8,49,42,1,0,,,0,0
trial_dof2_v750_n00.csv,2,750,3000,300,0.204345,0.000926,621.0,74.2,96.0,1449.0,1353.0,-8,47,41,1,0,,,0,0
trial_dof2_v500_n02.csv,2,500,3000,300,0.201366,0.000948,619.4,73.2,96.0,1449.2,1353.2,-9,49,41,1,0,,,0,0
trial_dof2_v100_n09.csv,2,100,3000,300,0.200988,0.000985,507.9,63.4,96.0,1451.4,1355.4,-9,50,49,1,0,,,0,0
trial_dof2_v1000_n02.csv,2,1000,3000,300,0.201613,0.000995,584.4,72.5,96.0,1450.0,1354.0,-8,50,44,1,0,,,0,0
trial_dof2_v250_n19.csv,2,250,3000,300,0.205340,0.000965,557.5,81.6,96.0,1449.0,1353.0,-9,51,44,1,0,,,0,0
trial_dof2_v100_n18.csv,2,100,3000,300,0.204999,0.000969,500.3,66.0,96.0,1450.0,1354.0,-9,50,49,1,0,,,0,0
trial_dof2_v750_n17.csv,2,750,3000,300,0.203740,0.000966,629.3,82.6,96.0,1450.0,1354.0,-9,51,43,1,0,,,0,0
trial_dof2_v750_n08.csv,2,750,3000,300,0.204784,0.000893,587.8,81.9,96.0,1449.0,1353.0,-9,49,41,1,0,,,0,0
trial_dof2_v250_n12.csv,2,250,3000,300,0.205967,0.000970,557.6,93.0,96.0,1449.4,1353.4,-9,49,43,1,0,,,0,0
trial_dof2_v750_n19.csv,2,750,3000,300,0.204488,0.000581,633.6,82.9,96.0,1448.6,1352.6,-9,48,43,1,0,,,0,0
trial_dof2_v100_n12.csv,2,100,3000,300,0.201072,0.000631,506.1,92.5,96.0,1450.0,1354.0,-8,51,49,1,0,,,0,0
trial_dof2_v1000_n05.csv,2,1000,3000,300,0.201587,0.000985,613.0,118.4,96.0,1450.0,1354.0,-9,51,43,1,0,,,0,0
trial_dof2_v250_n16.csv,2,250,3000,300,0.201534,0.000981,556.9,72.5,96.0,1450.0,1354.0,-9,49,50,1,0,,,0,0
trial_dof2_v100_n17.csv,2,100,3000,300,0.201115,0.000650,503.8,80.7,96.0,1450.0,1354.0,-10,53,47,1,0,,,0,0
trial_dof2_v750_n04.csv,2,750,3000,300,0.200871,0.000549,581.9,65.3,96.0,1449.4,1353.4,-9,51,43,1,0,,,0,0
trial_dof2_v250_n07.csv,2,250,3000,300,0.205309,0.000952,568.6,81.6,96.0,1449.0,1353.0,-10,51,46,1,0,,,0,0
trial_dof2_v750_n14.csv,2,750,3000,300,0.204615,0.000930,612.4,73.5,96.0,1449.0,1353.0,-9,52,45,1,0,,,0,0
trial_dof2_v500_n05.csv,2,500,3000,300,0.206126,0.000926,600.2,73.4,96.0,1450.0,1354.0,-8,51,44,1,0,,,0,0
trial_dof2_v750_n01.csv,2,750,3000,300,0.202479,0.001015,604.9,71.2,96.0,1450.0,1354.0,-8,52,45,1,0,,,0,0
trial_dof2_v250_n18.csv,2,250,3000,300,0.201054,0.000973,561.4,62.4,96.0,1450.5,1354.5,-9,50,44,1,0,,,0,0
trial_dof2_v500_n11.csv,2,500,3000,300,0.205178,0.000937,595.8,72.6,96.0,1449.0,1353.0,-10,52,43,1,0,,,0,0
trial_dof2_v750_n02.csv,2,750,3000,300,0.201437,0.000872,590.7,117.4,96.0,1449.1,1353.1,-8,50,43,1,0,,,0,0
trial_dof2_v750_n05.csv,2,750,3000,300,0.200890,0.000693,621.6,77.3,96.0,1449.2,1353.2,-9,51,44,1,0,,,0,0
trial_dof2_v250_n13.csv,2,250,3000,300,0.204900,0.000946,564.2,79.2,96.0,1449.0,1353.0,-8,50,43,1,0,,,0,0
trial_dof2_v100_n05.csv,2,100,3000,300,0.201313,0.000944,504.8,86.7,96.0,1449.8,1353.8,-8,48,47,1,0,,,0,0
trial_dof2_v500_n13.csv,2,500,3000,300,0.201545,0.000963,583.8,108.3,96.0,1449.4,1353.4,-8,48,44,1,0,,,0,0
trial_dof2_v1000_n17.csv,2,1000,3000,300,0.205351,0.000937,618.7,79.9,96.0,1449.7,1353.7,-7,47,41,1,0,,,0,0
trial_dof2_v500_n09.csv,2,500,3000,300,0.201521,0.000943,602.9,80.6,96.0,1450.1,1354.1,-8,50,45,1,0,,,0,0
